Reference,Prediction
اللي تكلمنا عليها كاينة الأرباح على رؤوس الأموال المنقولة كاين ايضا كاين هاد مثلا هاد رؤوس الأموال المنقولة فأسهم فيها واحد المجموعة من الأمور على اي حنا لي تيهمنا لي تيهمنا بصفة اساسية فهاد الضريبة على الدخل كاين انظمة كيتم الخضوع لواحد منها من اجل تحديد هاد الضريبة نعم,كانت الأرباح على رؤوس الأموال المنقولة كانت أيضاً رؤوس الأموال المنقولة في أسهم في مجموعة من الأمور على أين؟ نحن الذي يهمنا بصفة أساسية فهذا الضربة على الدخل كانت أنظمة كيتم الخضوع لأحد منها من أجل تحديد هذه الضربة
وهادي مكرمة كبيرة وهادي وظيفة من وظائف هاد الأعياد انها من من الوظائف ديالها انها تحول جزء من ذيولا نقدية من المناطق اللي فيها اساسا طبقة الوسطى الى المناطق لي فيها اساسا الطبقة الهشة وهادي من الأهمية الإقتصادية د المناسبة طيب نبداو فهاد النقط السي عراش كتقول بأن العرض يفوق الطلب,وهذه مكرومة كبيرة وهذه وظيفة من وظائف هذه الأعياد أنها من الوظائف ديالها أنها تحول جزء من السيولة النقدية من المناطق التي فيها أساسا طبقة الوسطى إلى المناطق التي فيها أساسا طبقة الهشة وهذه من الأهمية الاقتصادية المناسبة طيب نبدو نصف هذه النقطة سعر رش كتقول بأن العرض يفوق الطلب
اولا هادا تبعات ولا لا هادا دابا وليتي يعني اه تقدر تجلس في يتستقبل فيه الضياف ديالك وما عندك حتى شي مشكل هنا حنا خصنا نختارو بعناية الثوب غادي ناخدو مني يكون وحنا غادي ناخدوه خصنا نجربوه كيفاش غادي نجربوه يا ناخدو معانا ونقيسو هداك الثوب نمسحوه نمسحوه,أو طبعات الزواج، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو طبعات، أو ط
اما فتلت شهور الاولى اما فتلت شهور التانية ايما فتلت شهور التالتة وكتكون ولادة مبكرة كيما كنقولو الوقاية احسن من العلاج والتشخيص بكل صراحة راه ماشي عبسيط بسيط بزاف كيفما كان السن ديال البنت كنشوفو في غالبية الأحيان التلفزة كتكون كافية كنشوفو ايما مكاينش رحم كنقلبو عليه كنلقاو المبيضين,كأن الناس بدأوا يجهزوا الملفات قد صوبوا لهم الجدادة صوبوا لهم يعني خريطات الطريق ما يعرف بالبيزنس بلان احنا در ناس كوين في المركز مجاني احنا جمعية علمية كنساعدة الناس اذا ما عمنا نخذي ندرهم عندها واحدة هذا يتوضح هذا الروح الجمعية كنشتغلو كنعاونو الناس في المغرب كامل كي يجي اوناليز ايميل عندنا رقم اخضار كنساعدو الناس كنتفاعل در ناس كوين للناس باش يديروا الخريطات الطريق ديروا بالبيزنس بلان
وهاديك جيت انا عندو بكل يعني ديك الساعة كان العقل ديالي شتي عندو كدا اجي كاين واحد تا انت خاصينك فلوس كنعمرو لك راسو لأن باغيلو الخير معايا دعي معايا انا كنشوفو عندو تبارك الله بدا معايا خدامين غاديين مزيان كندخلو فلوس كيدخل فلوس ولكن هو مكاينش مرتاح انا كنت كندخل الفلوس,في كل ساعة العقلية عندما يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن ي
بحال قنوات وقنوات ولكن الى بغيتي انا فيها عيب كل حاجة بثمنها مرحبا بك انا براسي اخاي طارق مزال تنقرا عند ناس فميريكان اخر كاع فهمتيني هداك واحد خينا معروف ميريكاني رسيناه بخمسالاف دولار فهمتي تيقولك كيفاش ملي تنجح في شنو غدير واحد قالك مشى كيورينا نمشيو للسياسة هو هداك فميريكان فهمتي,او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات او قناوات
ومع الوقت يعني الوالدين كيتيقو فيك على حساب المواقف لي كدوز فيهم بطبيعة الحال اي انسان فينا بزاف ديال العوامل كتحكم في الشخصية ديالو اول حاجة هي العائلة تاني حاجة المدرسة تالت حاجة المجتمع باي رابع حاجة دابا ولات هي الإعلام اه ومن هاد المنبر تنقول بأن الطريقة ديال التربية خصها تبدل,يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن يجب أن
هاد الشعر الزائد لي هو يقدر بعدا نفسانيا يأثر على هو تيشكل واحد المشكل جمالي كيأتر على الأنوثة ديال السيدة حنا الشعر مولفين مولفين عليه عند الراجل ماشي عند المرا خصوصا فشي مناطق اللي كتكون ذكورية مثلا جهة اولا بعض المرات ديال الفخدان اولا بالضبط فهادي مسألة كتأتر على,هذا الشعر الزائد الذي يقدر بعد نفس سنة أكثر على السيدات فعلا يشكل المشكل الجمالي يأكثر على الأنوات السيدة نحن الشعر ليس عند الرجل ليس عند المرأة خصوصا في مناتق التي تكون ذو كورية مثلا المستاشة هنا جيدة الواجه يكون في تيكولتي أو اللفت هر بعض المرأة في الانتغيوغ الفخدة أو لا أليك ويس فهذه مسألة تؤثر على السيدات
فكيزيدو يتوسعو هداك زيادة التوسع عرفتي فحالاش فحال ايلا تخاد واحد القرار واحد النهار وجاو عند اي واحد عندو واحد السكن وخداو منو بريكة بكل بساطة لأن كتكون واحد الكتلة نقدية ديال الف مليار والقيمة ديال الخدمات والمنتجات الف مليار الى رديتي الكتلة النقدية الف وخمسة د المليار وبقات الكتلة ديال,غزاءه في أبليغات واخر فكيزيدو يتوسعو هذا كزيد التوسع عبتي في حالاش في حال الى اتخذ واحد القرار واحد النهار وجو عند اي واحد عنده واحد السكن واخدهو من ابريكا قالوا لدي مقاش دي الكل الدين بكل بساطة لينك تكون واحد الكتلة نقدية دي الالف مليار والقيمة دي الخدمات والمنتجات الف مليار الى رديتي الكتلة النقدية الف وخمسة دي المليار وبقات الكتلة دي
معمرك كتكون تا كتلعب واحد الدور كانت معاك نتا فالمسيرة الفنية ديالك ولا تعدبتي كتر لا انا كان عندي التعب كتر تعب كتر كان عندي التعب وكانو ناس لي جاو فحياتي ولي هاديك متلا يكون عندي الأخ ديالي فجنبي يكون مدير اعمال كلها هو الأخ ديالك ولا من العائلة ديالك هادي اهاه اه بعض المرات جاوني حفلات لي,كانت معاك أنت لشانس في المسيرة الفنية ديالك ولا تعدبتي كتر؟ لا أنا كان عندي تعب كتر تعب كتر؟ كان عندي تعب وكانوا ناس اللي جاءوا في حياتي واللي سيين شانس مثلا يكون عندي الأخ ديالي في جنبي سيين شانس يكون مدير أعمالك ولا مناطجر ديالك هو الأخ ديالك ولا من العائلة ديالك هذي سيين شانس بعض المرات جاءوني حفلات اللي
ثم يعني واحد العجرفة في التعامل واحد التصريحات لي شفنا بواحد الشكل هادشي زعما مؤسف جدا مؤسف جدا والمشكل يعني الاجراءات د العمليات تا على عرض الواقع غير ملموسة الاجراءات د العمليات اجرأت العمليات يعني بالفرنسية باش يفهموني المجتهدات المشاهدين كيفاش هاديك باش الإجراءات عندك واحد الإجراء,ثم يعني واحد العجرافة في التعامل واحد الصريحات اللي شفناها بواحد الشكل هاد الشيز عما مؤسف جدا مؤسف جدا والمشكل يعني الأجراء العمليات تعالى عرض الواقع غير ملموسا وحتى الأجراء العمليات يعني أجراء العمليات يعني كمان شو في القناة الفرنسية باش يفهموني المشاهدات ومشاهدين لأجراء
ماشي في منتوجهها الفكري الصناعة وهي قبلات بهادشي بزاف منهم للأسف اه ماشي كلشي هادشي لي بغيت نقوليك تا هي اه لأنه كنشوف انه بزاف فين انستغرام فيد ديال انستغرام كيطلعو ليا بزاف دلبنات زوينات لابسين وكيضربو ليا تصويرة بحال ماهكدا وما كيطلعوش ليا فيديوات ديال بنت كتقول لا را باش تكوني كتعطي فكرة,ماشي في منتوج هالي الفكري في الصناعة وهي قبلات بهذا الشي بزاف منهم للأسف ماشي كل شي الشي اللي بنقول لي اكتهي قبلات اه ماشي كل شي لرجال ما يمكنش ذا ما يقولوا انه محدى انه محدى انه وكنشوف انه بزاف في انستغرام الفيد فيدي الانستغرام كيطلع لي بزاف لبنات زوينات لابسين دو بياس وكذا رابولي تصواري بحال موكدا وما كيطلعوش لي الفيديوهات ديال البنت كتقول لا راباش تكوني كتعطي فكرة
باش طور من الفوق تراب غنزيدو شوية ديال والى مكانش هنا دابا راه كنلقاو لي يقدر يعوض راكم عارفين شناهو تيكون عندنا تيكون عندنا بزاف في المغرب ودابا ولا كيتباع غير وكان عافاكم ديما ردو البال ديال ديال اللي تنديرو في كل متر مربع راه كتكون مشروحة في مثلا عندي هذا ديال عشرة,من فوق التراب سوف نزيده قليلاً في الكمبوست وإذا لم يكن لديه الفميات الشفال التي يمكن أن يعوده الفميات الشفال التي ستكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب ويجب أن يكون لدينا الكثير من المغرب
محامي مني تيكون طفل صغير الا حيدتي لو شي حاجة وغوت عليك عرف مثبت بالحق تيناقش بينما الى مشى عليه ومشى ما هضرش معاك يعني ما يقدرش يكون هذا محامي ما يمكنش محامي ما يقدرش يدافع على الحق ديالو لأن المرسوم ما دافعش على الحق ديالو كيفاش غادي يدافع على الحق ديال الناس ولا الحقد الشركات لي غادي ينوب عليهم,محامي نسي يكون طفل صغير إلا حياتي له شي حاجة أو تعليك عرفوا راح تشبت بالحق دياله راح تي ناقش بينما إلا مشا أو تعليه ومشا ما أدرش معك إحني ما يقدرش يكون هذا محامي ما يمكنش محامي ما يقدرش يدفع على الحق دياله لأنه ما دفعش على الحق دياله كيفاش يدفع على الحق ديال الناس ولا الحق الشركات اللي هدينه باليوم
الرباط هنا سير فينما مشيتي اي بلاصة فيها مدينة قديمة كان كيحوط بها تصور شحال هادي غتلقى بلي الأزقة ديالها كلها تهندس بشكل بمعماريا بواحد الشكل اللي كيخليها كلها تصب في جميع الأعضاء غتلقى مثلا في الهندسة المعمارية ديال الأحياء مستحيل تلقى بلاصة فيها الساكنة ووسط منها,فرع في جمعية لديك الكثير من الرياضات فيها فرع في الكورة وهناك فرق الأول على الفرقة هي الجمعية هي كل شيء وعندها شخصية معنوية والثانية فرع لا يوجد شخصية معنوية وصل الجمعية الام يعني المكتب المسير لديك الفرع لا يمكن أن يأخذ قرارات استراتيجية في الفرح وإنما الجمعية الام التي تسير جميع الرياضات هي التي تأخذ القرارات استراتيجية فمثلا الفلوس الذي يدخل الفرع يمشي الجمعية ليس للفرع
ملي كنت لداخل كان فيا بزاف د الألم انه علاش غادي نكون بحال هاكا وهادشي هاد التعقاد هو اللي خرج هاديك اللي فيه هداك الخوف من الناس حشومية بزاف لي كنخاف يضحكو عليا كنخاف ندير شي حاجة غلط فهادي كلها سلسلة انا من خلالها كنطلب من الوالدين اردو البال ذات اه ويقولو لوليداتهم ميتنمروش على صحابهم فالمدرسة,ما كنت الداخل كان فيه بزافة الألم أنه علاش غادي نكون بحلقة؟ وهذا الشيء هو التعقاد هو اللي يخرج ذيك إحسان اللي فيها ذاك الخوف من الناس ذاك الحشومية بزاف اللي كان خاف يضحكوا عليها كان خاف ندير شي حاجة غلط فهدي كلها سلسلة أنا من خلال كان طلب من الوالدين يردوا البال الوليدات ويقولوا الوليداتهم ما يتنمروش على أصحابهم في المدرسة ضروري ضروري
يعني كلشي الناس تشهد بقوة صوت دنيا باطمة اهم فقاع الأنماط الموسيقية اهم ومدرسة دنيا باطمة صوتها اه مدرسة متنوعة الشعبي للراي الخليجي الشرقي يعني ما شاء الله متمكنة فكاع فكاع فقاع الأنماط الموسيقية استفدتي من تألق الأسود في قطر بالأغنية مغرابي انا كنت في قطر مكاينش شي بلاص تلاقينا تلاقينا,فتحه راش ومنذ دستور 2011 اللي جعل في المواد الأساسية دياله أن الدولة المغربية دولة تهديفه إلى تماسك المجتمع وغير استقافة التضامن والعمل على الرفع من مستوية العيش والرقي بكرامة الإنسان من ذلك ساعة نحن مجين الآن دخلنا في مجموعة هذه الشريعات وهي في الحقيقة تتوافق مع روح هذا الدين وهذه الشريعة التي تجمعنا الحمدين
يعطيك الصحة مرة أخرى وثاني للناس هنا معظم متابعينا تقدر تقول عندهم خلفية تقنية لكن كاين ما شاء الله الناس في المجالات متخصصة وحداخرى نحاولو علابيها رانا نحاولو النوعو ثاني المحتوى في هذا الموسم ولي يهتم ثاني بلاك في هذا الموضوع ولكن من ناحية التقنية كاين الحلقة سجلناها مع الأخ,على الأقل أعطيهم امتيازات أعطيهم حواج اللي يقدروا يجوك على بيان المدن داخلة بشين يقدروا نديروا قطبهم ليحقل في جنوب يعودوا يقرأوا عاد نتعجل فاورقلا ونزيد لك كارثة واحدة أخرى هي تصرى سيكون بعد هذا يسمى في التدرج يسمى باش تلحق ماستر بعد المشكلة في قال لي رحوا الدكتورة تم الإشكال المهار تلقى ناس رحوا الدكتورة كي يدير نتا جامعات بارتوية تماش والإشكال يدخل فيها المحسوبية والجهوية
تيتحل الشوكة تيجي تيجي الشوكة هاد البياسة هادي فين غتلقايها علاش علاش منلبسش خنجر كشوكة على شي حاجة وحدة اخرى برانية دابا فيها هوية مغربية تنحيي كاينين الشوكات تاهوما كاينين الشوكات لي هوما تاهوما فيهم ليمرود فيهم المخرج ديالنا يشوف هادشي كل المجتهدات هذا الصاك,تتحل و تتسد في هذه المرود الحورة بحل شوكا تيجي تيجي شوكا يجب أن تنبس خنجر كشوكا على شي حاجة أخرى برانية لديها هوية مغربية جميلة جدا تنحييك حفاظ شوكا تومة فيهم المرود فيهم الروزة أنا لم أقرأت المخرج جنة يشوف هذا الشيء بالتدخيق ومشهيد كل المشاهدات
شنو اللي كيوقع كنقدر انني ندير بزاف ديال العدد ديال الحركات وانا كنحس براسي مرتاح خمسة ربعة تلاتة جوج نوقف فبلاصتي شوفو معايا غادي نطلع شوية كنهبط لتحت واحد نصبر واحد الشوية نطلع نرجع نهبط التحت طلع تلاتة جوج واحد نفس العملية ربعة تلاتة جوج واحد كنهبط لتحت كنزير,تحسب المسؤولية شوية تحسب المسؤولية تقول شي حاجة ليه تقول شي حاجة ليه حقانية كما تقول نواري مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر مدر م
الام البطن اللي نبغي نشير ليه هو ان هاد النبتة عندها مفعول عندها مفعول طبي ولكن المشكل ديالها هو ان الجرعة العلاجية قريبة بزاف الجرعة السامة اللي كيستعملها في غالب الأحيان كيطيح في الجرعة سامة وكيسبب التسممات وكتقدر تعطينا اعراض اا اه اكثر خطورة منها القصور الكبدي هي القصور الكلوي كلوي اه,المشكلة الكبيرة هو أن الجرعة العلاجية قريبة بزاف من الجرعة سامة التي يستعملها في غالب الأحيان كي تطح في الجرعة سامة ويسبب تساممات وكتقدر تعطينا أعراض أكثر خطورة منها القصور الكابيدي القصور الكالوي
هنالك جديد هنالك تقنية جديدة في مجال الغدة الدرقية وما نشر هادشي حتى كنتأكد مية فالمية وعندو واحد التجربة لا بأس بها مع سنوات من الفين وجوج لألفين وتنشر اول منشور في الفين وتمنية اذن السيد دار دراسة وعاد نشرها في جريدة غربية هي الجريدة اه كنظن الأوروبية للأشعة واخا سؤال,هناك جديد، هناك تقنية جديدة في مجال الغدى الترقية ومنشر هذا الشيء حتى نتأكد مئة في المئة وعنده تجربة لبأس بها مع مئتين وقت من الناس سنوات من 2000 إلى 2005 وتنشر أول منشور في 2008 إذا سيد قواتوكتو در دراسة واحد نشرها في جريدة غربية هي الجريدة كنطن الأوروبية للأشعة
كتجي تصفية حسابات راه كيفرقو الناس الحمد لله واذا حضر اولوا القسمة الحمد لله كاين مجلس علمي جوج كورشيطات هنا فورشيطات اللهم لك الحمد عاد تكون على هادشي لي قلتوه الآن انا غنثير غي واحد الإشكال لي كاين دابا للذكر مثل حظ الأنثيين وعندما ما لا يكون هناك دكر وهناك اناث فقط,كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات الحمد لله كيف يفرقون الناس الفرشيطات
اه وهاد القضية هادي كتجيني عندنا بزاف لأنه اه وانا شخصيا صراحة عشت بهاد بهاد التطرف وما حيت حيدتو زعما نيت هاد حيت ملي كتولي كتلاقا مع بنادم دابا حنا بقوة ولينا كنخافو من الأفكار وما عندناش واحد الثقة في الوعي وفي الثقافة وفي الدين وفي المعرفة ديالنا باش انه اي فكرة عندي كيفاش انني ناقشها,وهذه القضية تجيني عندنا بساف لأنه وأنا شخصيا صراحة عاشت بهذا التطرف وما حيته زيما أتخافي غنيت هذا البودكاست لأنني أتلقى مع بنادم إذا كانت قوة أتخافه من الأفكار ومعننا شخص في الوعي وفي الثقافة وفي الدين وفي المعرفة دينا لأنه أي فكرة لديك لأنني نقشها
اهاه صافي توفى الوالدة مشات ليك الروح اهاه صافي فاش مشا الاب ديالك حسيتي براسك ضعيف انا كنمرجي عندي كان عندي مرجع للوالدة كان عندي مرجع كبير نتا متقف وعي بالحياة الناس من الناس لي لي الشخص اول شخص لي ارا بنت فالتلفزة قاليا راه متدير تا شي حاجة غي خدمة هاديك كأيتها الناس باش ما تمشيش الدخلة لراسك,طفل والدة مشاق مشاق مشاق مشاق مشاق لك الروح صافي فاش مشال أب ديالك حسنتي براسك ضعيف أب ينسوخ إنه كان مرجع عندي كان عندي مرجع لوليد كان عندي مرجع كبير سموت قعف وعي بالحياة من الناس من الناس اللي الشخص الأول شخص اللي نهارا بنت في التلفازة قال لي راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني راتوني
يعني يسد حاجته خارج ال ال من الخارج يعني بالتمويل أو بالمنح هذا حدث لحظة الاستعمار تم تصميم الميزانيات وتم تصميم الشكالة الاقتصاد الموجودة في السودان على أنه دائما يجب أن يكون هنالك نقص دائما يجب أن يكون هناك يكون هناك إعانة من الخارج هذا الشكل موجود منذ لحظة الاستعمار أيضا,السلام عليكم ورحمة الله وبركاته مستمعين الكرام مستمعاتنا الكريمات مرحبا بكم في بودكاست كسرى مع حلقة جديدة وظيفة جديدة اليوم معنا الضيفة نسرين ديب مهندسة حاسوب ومحللة أنظمة ورائدة أعمال اجتماعية لبنانية
فهمتي اش بيت نقوليك هاديك الفكرة ديال انني لا انا تا حاجة انا نقدر نسمي راسي غي اه فوسط الفيلم اه راك عندي الدور ديالي ميمكنش نتحكم في الفيلم كامل المخرج هو لي كيتحكم فيهم هو الله سبحانه وتعالى هو الله سبحانه يعني وخا حنا غي يعني متقدرش تبدل شي حاجة الحاجة اللي هي كاينة يعني مكتوبة عندك,فهمت ماذا تقول لك؟ لديك الفكرة هي أنني كنترول الواقع لا، أنا كنترولها لا أستطيع أن أستطيع أن أسمي رأسي أكتور في وسط الفيلم أكتور عندي دور ديني لا يمكن أن نتحكم في الفيلم لكن كل موخري يتحكم فيه ليس بالله سبحانه وتعالى يعني أخينا هذا مثال يعني لا تستطيع أن تريد شيئا ما تريد أن تريد شيئا ما تريد أن تريد شيئا ما تريد أن تريد شيئا ما تريد أن تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا ما تريد شيئا
المدن والمداشر والقرى وكنظن تعطاو تعليمات جد صارمة باش كل مواطن يوصل بعداك عل الأقل تلبية الحاجيات ديالو د الماء الصالح للشرب حيت المعضلة العظمى هي الناس ما تصيب ما تشرب تهز حوايجها وتزيد هداك اش كيعني كيعني بعض المناطق البلاد مغتبقاش فيها الحياة وهدا هو لي مخصوش يكون,المدن والمداشر والقورة وتعطاه تعليمات جيد صارمة لكي كل مواطن يوصل على الأقل تلبيات الحاجية دي للماء الصالحة للشرب حيث المعضلة العظمى هي الناس لا تصيب ما تشرب تزحويجة وتزيد هذا ما يعني بعد المناطق البلاد لا تقل فيها الحياة وهذا هو الذي لا يخصوش يكون
انه جاه توبيخ من حيت كان كيتوضى فالخدمة قالولو متوضاش فالخدمة تخيل تا هو بيخ حيت حيت لا ماشي حيت تفضى حيت لقاوه كيصلي فواحد البيرو جاه توبيخ تخيل مسدود ما فيك تخلي تا شي واحد دخل شي واحد ولقاه كيصلي ومشى ومشى به وجاه التوبة كيفاش ان متلا اه فلسطين مني كتكون تحت القصف,انه جاء توبيخ من الآغاش حيث كان كي توضى في الخدمة قالوا له ما تتوضىش في الخدمة تخيل توبيخ حيث لا مش حيث تتوضى حيث تلقوا كي يصلي في واحد البرو جاء توبيخ توبيخ تخيل برو مسدود ما في تخلي تشي واحد تخشي واحد وقع كي يصلي ومشاء وشابه وجاء توبيخ كيفاش انه في مثلا في فلسطين نيك تكون تحت القصف
اه داكشي علاش اه الفكرة ديال انه استثمر فلوسك باش ناخد تاخد المعلومة كنضن هنا فين هنا فين كنلقاو فيها الاشكال في المغرب حيت ديما هاد القضية ديال لا وادا خديت ديك وتقولبت اولا مثلا ديك القضية ديال واذا حطيت فلوسو مكانش النتيجة لي بغيت حينت الواحد ملي كيولي باغي يحط فلوسو,ذاك شعلاش الفكرة ديال أنه تستمر فلوسك باش أنه تأخذ المعلومة هنا في نكالقوا في هالإشكال في المغرب حانت ديما هاد القضية ديال لا وإذا أخذت ديك الفورماتيون وتقول أولا مثلا ديك القضية ديال وإذا أخذت فلوسي وما كانش نتيجة اللي بغيت حانت أفن تكونت لوحد ملكي ولي بغي حت فلوسي
