category,instruction,response,augmentation_type
advice_guidance,لثتي ديما تخرج في الدم كي نغسل سناني، وريحة فمي ولات تقلقني، هل هو نقص فيتامين؟,هذا 'التهاب لثة'. السبب موش نقص فيتامين، بل هو 'الكلكار' اللي ركح بين السن واللثة وعمل بكتيريا. الدم هو علامة اللي اللثة مريضة. لازمك تعمل 'نظافة' عند طبيب السنان وتستعمل خيط السنان كل يوم. إذا طفيت عليها الضوء، اللثة تولي تهرب والسن تولي تتهز وتطيح وحدها.,parentheses_cleaned
advice_guidance,يا دكتور، ديما نحس في خوف من غير سبب، وما نجمش ندخل لبلايص فيها برشا غاشي، نحس روحي باش نتخنق؟,هذا يتسمى 'رهاب الأماكن المعبية' وهو نوع من اضطرابات القلق. بدنك يفرز أدرينالين كي تحس بروحك محصور وسط العباد. الحل موش في الهروب، بل في 'المواجهة' بالسياسة. الطبيب النفسي ينجم يعلمك تقنيات 'التنفس' وكيفاش تهدئ مخك، وساعات دواء بسيط يرخف الأعصاب ينفع برشا باش ترجع تخرج وتخالط العباد.,parentheses_cleaned
advice_guidance,يا دكتور، عندي نفخة في كرشي ديما، وساعات إسهال وساعات إمساك، وكرشي تمخض عليا كي نتغشش، شنوة الحل؟,اللي عندك يتسمى 'المصران الغليظ' ولا القولون العصبي (Colon irritable). هو موش مرض خطير، أما المصران حساس برشا للستريس ولأنواع معينة من الماكلة. جرب نقص من البقول (حمص، لوبيا) ومن المشروبات الغازية، وحاول ارتاح نفسياً. فما أدوية ترخف تشنج المصران وتنقص الغازات، أما أهم دواء هو الماكلة المنظمة والراحة.,parentheses_cleaned
advice_guidance,يا دكتور، عندي نفخة (Ballonnement) في كرشي ديما، وساعات إسهال وساعات إمساك، وكرشي تمخض عليا كي نتغشش، شنوة الحل؟,اللي عندك يتسمى 'المصران الغليظ' ولا القولون العصبي. هو موش مرض خطير، أما المصران حساس برشا للستريس ولأنواع معينة من الماكلة. جرب نقص من البقول ومن المشروبات الغازية، وحاول ارتاح نفسياً. فما أدوية ترخف تشنج المصران وتنقص الغازات، أما أهم دواء هو الماكلة المنظمة والراحة.,parentheses_cleaned
advice_guidance,ولدي صغير طلعت له قشرة خشينة وصفراء في راسه كاينها طبقة عسل شايحة، هل هي جرب ولا وسخ؟,لا وسخ ولا جرب، هذي تسمى 'خبزة الراس'. هي حالة عادية تصير برشا للصغار بسبب إفرازات دهنية زايدة. الحل ساهل: ادهن راسه بشوية زيت لوز حلو ولا زيت زيتونة، خليها ساعة لين ترطاب، ومن بعد مشطها بالسياسة بمشط رقيق واغسل له بشامبوان بلاش مواد قوية. تو تنحى وحدها مع الوقت.,parentheses_cleaned
advice_guidance,عندي وجيعة راس كاينها حزام كابس على جبيني وعينيا، تزيد كثر في آخر النهار، زعمة عيني نقصت؟,هذا يتسمى 'صداع التوتر' (Céphalée de tension). هو أكثر نوع وجيعة راس منتشر، ويجي من كبسة العضلات في الرقبة والراس بسبب التعب ولا القلق ولا القعدة الغالطة قدام البيسي. جرب اعمل مساج خفيف لرقبتك، ارتاح في بلاصة مظلمة، وخذ 'باراسيتامول'. إذا قعدت الوجيعة ديما، وقتها ثبت في نظرك ولا في ضغط دمك.,parentheses_cleaned
advice_guidance,عندي وجيعة راس (صداع) كاينها حزام كابس على جبيني وعينيا، تزيد كثر في آخر النهار، زعمة عيني نقصت؟,هذا يتسمى 'صداع التوتر'. هو أكثر نوع وجيعة راس منتشر، ويجي من كبسة العضلات في الرقبة والراس بسبب التعب ولا القلق ولا القعدة الغالطة قدام البيسي. جرب اعمل مساج خفيف لرقبتك، ارتاح في بلاصة مظلمة، وخذ 'باراسيتامول'. إذا قعدت الوجيعة ديما، وقتها ثبت في نظرك ولا في ضغط دمك.,parentheses_cleaned
advice_guidance,يا دكتور، ديما جيعان ونحب ناكل الحلو بطريقة موش عادية، وساعات يدي ترعش ونحس بفشل لين ناكل حاجة حلوة باش نفيق؟,هذا ينجم يكون علامة على 'هبوط السكر' ولا بداية 'مقاومة الأنسولين'. بدنك قاعد يطلب في السكر بطريقة غالطة. جرب نقص من السكريات السريعة خاطرها تطلع السكر بسرعة ومن بعد تطيحه بقوة، وهذا اللي يخليك تفشل. كول ماكلة فيها ألياف وشوف طبيب يعمل لك تحليل سكر صايم وبعد الماكلة باش نتطمنوا.,parentheses_cleaned
advice_guidance,صبع يدي يحصل كي نجي نسكره، ولازم نحله بيدي لخرى بالسيف، ويوجعني من لوطة، شنوة هذا؟,هذا يتسمى 'الصبع الزنادي'. السبب هو التهاب في الوتر اللي يحرك الصبع، يولي الوتر غليظ وما عادش يتعدى بسهولة وسط 'النفق' متاعه. الحل يبدأ براحة الصبع وساعات زريقة موضعية (Infiltration) تنحي الالتهاب ويرجع يتحرك عادي. في الحالات اللي تحصل جملة، نلتجؤوا لعملية صغيرة باش نوسعوا في النفق.,parentheses_cleaned
advice_guidance,صبع يدي يحصل (Doigt à ressort) كي نجي نسكره، ولازم نحله بيدي لخرى بالسيف، ويوجعني من لوطة، شنوة هذا؟,هذا يتسمى 'الصبع الزنادي'. السبب هو التهاب في الوتر اللي يحرك الصبع، يولي الوتر غليظ وما عادش يتعدى بسهولة وسط 'النفق' متاعه. الحل يبدأ براحة الصبع وساعات زريقة موضعية تنحي الالتهاب ويرجع يتحرك عادي. في الحالات اللي تحصل جملة، نلتجؤوا لعملية صغيرة باش نوسعوا في النفق.,parentheses_cleaned
advice_guidance,جتني وجيعة تقطع في جنبي اليمين هبطت لي حتى لوطة، وجيعة ما خلتنيش ناقف، ومعاها غثيان، شنوة هذا؟,الأعراض هذي تشككنا في 'حجرة في الكلاوي'. الحجرة كي تحب تهبط في المسالك تعمل وجيعة قوية برشا. لازمك تمشي للاستعجالي باش تأخذ دواء ينقص الوجيعة وتعمل 'إيكو' وراديو باش نثبتوا في كبر الحجرة وبلايصها. اشرب برشا ماء كان كي تسكن الوجيعة، موش وإنت تتوجع.,parentheses_cleaned
advice_guidance,عندي طنين في وذني، حس زويز ما يحبش يسكت، هبلني خاصة في الليل كي تبدأ الدنيا ساكتة؟,طنين الوذن عنده برشا أسباب؛ ينجم يكون من كثرة 'الوسخ' (Bouchon de cérumen)، ولا من قلق في عصب السمع بسبب حس قوي، ولا حتى من ضغط الدم. لازم يشوفك طبيب (ORL) ينظف الوذن ويثبت في السمع. ساعات الصوت هذا ينقص كي تشغل 'ضوضاء بيضاء' خفيفة (كيف مروحة) في البيت باش مخك ما عادش يركز مع الطنين.,parentheses_cleaned
advice_guidance,عندي طنين (Acouphène) في وذني، حس زويز ما يحبش يسكت، هبلني خاصة في الليل كي تبدأ الدنيا ساكتة؟,طنين الوذن عنده برشا أسباب؛ ينجم يكون من كثرة 'الوسخ'، ولا من قلق في عصب السمع بسبب حس قوي، ولا حتى من ضغط الدم. لازم يشوفك طبيب ينظف الوذن ويثبت في السمع. ساعات الصوت هذا ينقص كي تشغل 'ضوضاء بيضاء' خفيفة في البيت باش مخك ما عادش يركز مع الطنين.,parentheses_cleaned
advice_guidance,بابا ولى ينسى برشا، يسأل نفس الinstruction ميات مرة، وضيع ثنيّة الدار المرة الفايتة، هل هذا كبر ولا حاجة أخرى؟,هذي العلامات تنجم تكون بداية 'خرف' ولا 'ألزهايمر'. موش مجرد نسيان متاع كبر، خاطر نسيان الأماكن وتكرار الكلام علامات اللي فما خلايا في المخ قاعدة تتعب. لازم يشوفه طبيب أعصاب يعمل له فحوصات ذاكرة وسكانير. فما أدوية توفر له جودة حياة أحسن وتخلي الحالة ما تمشيش بسرعة.,parentheses_cleaned
advice_guidance,عندي عروق رقاق حمر وموف ظهروا في فخذي كأنهم عش عنكبوت، هل هما خطر؟,هذوكم يتسماوا 'الشعيرات الدموية' (Télangiectasies). هما حالة بسيطة وأخف من الدوالي، وموش خطر على الصحة، أما يقلقوا في الشكل (Esthétique). يجيو من الوقفة برشا، ولا حكايات هرمونات، ولا وراثة. ينجم طبيب العروق ينحيهم بالليزر ولا بزريقة خاصة (Sclérose) إذا كانوا مقلقينك برشا.,parentheses_cleaned
advice_guidance,عندي عروق رقاق حمر وموف (Vaisseaux) ظهروا في فخذي كأنهم عش عنكبوت، هل هما خطر؟,هذوكم يتسماوا 'الشعيرات الدموية'. هما حالة بسيطة وأخف من الدوالي، وموش خطر على الصحة، أما يقلقوا في الشكل. يجيو من الوقفة برشا، ولا حكايات هرمونات، ولا وراثة. ينجم طبيب العروق ينحيهم بالليزر ولا بزريقة خاصة إذا كانوا مقلقينك برشا.,parentheses_cleaned
advice_guidance,نحس في روحي ديما على عصابي وأي كلمة تنرفزني، وضربات قلبي تقوى على أقل حاجة، هل أنا مريض أعصاب؟,اللي تحكي فيه هو 'نرفزية' ناتجة على 'الضغط النفسي المزمن'. بدنك وذهنك ما عادش عندهم طاقة تحمل. هذا موش مرض 'أعصاب' بالمعنى اللي يخوف، أما هو تنبيه باش تراجع حياتك. جرب نقص من الخدمة، ارقد مليح، واعمل سبور. إذا قعدت ديما متقلق، جلسات مع أخصائي نفساني تعاونك باش تفرغ قلبك وترتب أفكارك.,parentheses_cleaned
advice_guidance,يا دكتور، بابا يتكيف برشا وعنده مدة يخرج في دم كي يكح، خفنا برشا، شنوة ينجم يكون؟,كحة فيها دم (Hémoptysie) عند مدخن تستوجب الفحص الفوري. تنجم تكون مجرد جرح في الحنجرة من قوة الكحة، أما لازم نثبتوا لا يكون فما تعفن رئوي قوي (Tuberculose) ولا حتى ورم. لازم يعمل راديو على الصدر (Scanner thoracique) وتحليل للبلغم في أسرع وقت باش نعرفوا المصدر ونبدأوا العلاج.,parentheses_cleaned
advice_guidance,يا دكتور، بابا يتكيف برشا وعنده مدة يخرج في دم (Crachat de sang) كي يكح، خفنا برشا، شنوة ينجم يكون؟,كحة فيها دم عند مدخن تستوجب الفحص الفوري. تنجم تكون مجرد جرح في الحنجرة من قوة الكحة، أما لازم نثبتوا لا يكون فما تعفن رئوي قوي ولا حتى ورم. لازم يعمل راديو على الصدر وتحليل للبلغم في أسرع وقت باش نعرفوا المصدر ونبدأوا العلاج.,parentheses_cleaned
advice_guidance,ظوافري ولات خشينة ولونها تبدل ومال للاصفرار، وبدأت تتفتفت، هل هو نقص كالسيوم؟,هذا موش نقص كالسيوم، هذي الاكثرية 'فطريات الظوافر'. الفطريات دخلت تحت الظفر وقاعدة تاكل فيه. هي حالة رزينة شوية وتستحق صبر. لازم طبيب جلدة يعطيك 'فرني' خاص ولا دواء يتشرب باش يقتل الفطريات من العرق، ولازم تعقم صباطك وتقاشرك باش ما ترجعلكش العدوى.,parentheses_cleaned
advice_guidance,نحس في ضربات قلبي تخطى، كأنه قلبي يسكت لحظة ومن بعد يضرب ضربة قوية تفجعني، هل قلبي باش ياقف؟,هذي تسمى 'خوارج الانقباض' (Extrasystoles). هي ضربات زايدة تجي قبل وقتها. في أغلب الأحيان تكون حميدة وسببها كثرة القهوة، الدخان، القلق، ولا نقص النوم. المهم تعمل تخطيط قلب (ECG) باش نتأكدوا اللي القلب سليم وعضلة القلب تخدم مليح. نقص المنبهات والستريس وتو ترتاح.,parentheses_cleaned
advice_guidance,نحس في ضربات قلبي (Palpitations) تخطى، كأنه قلبي يسكت لحظة ومن بعد يضرب ضربة قوية تفجعني، هل قلبي باش ياقف؟,هذي تسمى 'خوارج الانقباض'. هي ضربات زايدة تجي قبل وقتها. في أغلب الأحيان تكون حميدة وسببها كثرة القهوة، الدخان، القلق، ولا نقص النوم. المهم تعمل تخطيط قلب باش نتأكدوا اللي القلب سليم وعضلة القلب تخدم مليح. نقص المنبهات والستريس وتو ترتاح.,parentheses_cleaned
advice_guidance,يا دكتور، نحب نضعف وجربت الريجيم الكل وما نفعش، ديما جيعانة ونحب المالح والحلو، فماش دواء يسد الشهية؟,أدوية سد الشهية فيها برشا مخاطر على القلب والأعصاب وما ننصحش بيها. الحل هو تفهم 'علاقتك بالماكلة'. ساعات الجوع يكون 'نفسي'. جرب كول بروتين وألياف في الصباح باش تشبع نهار كامل، واشرب الماء قبل الماكلة. زادة ثبت في الغدة الدرقية وفي مخزون الحديد، خاطر نقصهم يخلي البدن يطلب الماكلة برشا.,parentheses_cleaned
advice_guidance,يدّي ولات توجعني برشا كي نفيق في الصباح، وصوابعي كاسحين ما نجمش نسكرهم لين نغطسهم في ماء دافئ، شنوة هذا؟,هذي علامات التهاب المفاصل. الكبسة متاع الصباح اللي تفوت نص ساعة تشككنا في 'الروماتيزم'. لازم تعمل تحاليل دم خاصة بالالتهاب وتشوف طبيب مفاصل. العلاج المبكر يمنع المفاصل باش ما تتشوهش ويخلي الوجيعة تنقص برشا.,parentheses_cleaned
advice_guidance,عندي بواسير تقلق فيا برشا وساعات يخرج معاها دم، هل لازم عملية ولا فما دواء؟,البواسير تبدأ بالدواء قبل العملية. أول نصيحة هي 'حارب الإمساك' خاطر هو السبب الأول. كول الخضرة واشرب الماء. فما مراهم (Pommade) وحرابش تنقص الالتهاب وتبرد البلاصة. العملية نخليوها لآخر حل إذا كانت البواسير خارجة وما عادش ترجع ولا إذا سببت فقر دم من كثرة النزيف.,parentheses_cleaned
advice_guidance,عندي بواسير (Hémorroïdes) تقلق فيا برشا وساعات يخرج معاها دم، هل لازم عملية ولا فما دواء؟,البواسير تبدأ بالدواء قبل العملية. أول نصيحة هي 'حارب الإمساك' خاطر هو السبب الأول. كول الخضرة واشرب الماء. فما مراهم وحرابش تنقص الالتهاب وتبرد البلاصة. العملية نخليوها لآخر حل إذا كانت البواسير خارجة وما عادش ترجع ولا إذا سببت فقر دم من كثرة النزيف.,parentheses_cleaned
advice_guidance,طلع لي حزام نار في جنبي، وجيعة قوية كأنه ضوء يضرب فيا ومعاها نفاخات صغار، شنوة نعمل؟,حزام النار هو فيروس 'بوصفير' القديم (Varicelle) رجع تحرك كي المناعة طاحت شوية. الوجيعة قوية خاطر الفيروس يضرب العصب. لازم تأخذ دواء 'أنتي فيرال' (Antiviral) في الـ 72 ساعة الأولى باش تنقص الوجيعة وما يخليش أثار. استعمل مطهر للبلاصة وما تمسهاش بيدك باش ما تتعفنش.,parentheses_cleaned
advice_guidance,طلع لي حزام نار (Zona) في جنبي، وجيعة قوية كأنه ضوء يضرب فيا ومعاها نفاخات صغار، شنوة نعمل؟,حزام النار هو فيروس 'بوصفير' القديم رجع تحرك كي المناعة طاحت شوية. الوجيعة قوية خاطر الفيروس يضرب العصب. لازم تأخذ دواء 'أنتي فيرال' في الـ 72 ساعة الأولى باش تنقص الوجيعة وما يخليش أثار. استعمل مطهر للبلاصة وما تمسهاش بيدك باش ما تتعفنش.,parentheses_cleaned
advice_guidance,عندي شقيقة تجيني في شطر راسي، ومعاها غثيان وما نحملش الضوء والهرج، عييت من المسكنات؟,الشقيقة مرض مزمن يستحق 'علاج وقائي' موش كان دواء وقت الوجيعة. فما محفزات لازم تبعد عليها (كيف أنواع جبن، شوكولاتة، قلة النوم). فما أدوية خاصة بالشقيقة (Triptans) تتاخذ أول ما تبدأ الوجيعة باش تقص عليها. إذا تجيك برشا مرات في الشهر، الطبيب يعطيك دواء تداوم عليه باش تنقص القوة وعدد المرات.,parentheses_cleaned
advice_guidance,عندي شقيقة (Migraine) تجيني في شطر راسي، ومعاها غثيان وما نحملش الضوء والهرج، عييت من المسكنات؟,الشقيقة مرض مزمن يستحق 'علاج وقائي' موش كان دواء وقت الوجيعة. فما محفزات لازم تبعد عليها. فما أدوية خاصة بالشقيقة تتاخذ أول ما تبدأ الوجيعة باش تقص عليها. إذا تجيك برشا مرات في الشهر، الطبيب يعطيك دواء تداوم عليه باش تنقص القوة وعدد المرات.,parentheses_cleaned
advice_guidance,الدورة الشهرية ولات تجيني بوجيعة لا تطاق تخليني نغيب على القراية ونقعد في الفرش، هل هذا عادي؟,الوجيعة اللي تعطل الحياة العادية موش 'عادية'. تنجم تكون علامة على 'بطانة الرحم المهاجرة' (Endométriose). لازم تعمل 'إيكو' عند طبيبة نساء باش تثبت في الرحم والمبيضات. فما حلول بالهرمونات ولا أدوية معينة تنقص الوجيعة وتخليك تعيش حياتك عادي من غير ما تتعذب كل شهر.,parentheses_cleaned
advice_guidance,الدورة الشهرية (Règles) ولات تجيني بوجيعة لا تطاق تخليني نغيب على القراية ونقعد في الفرش، هل هذا عادي؟,الوجيعة اللي تعطل الحياة العادية موش 'عادية'. تنجم تكون علامة على 'بطانة الرحم المهاجرة'. لازم تعمل 'إيكو' عند طبيبة نساء باش تثبت في الرحم والمبيضات. فما حلول بالهرمونات ولا أدوية معينة تنقص الوجيعة وتخليك تعيش حياتك عادي من غير ما تتعذب كل شهر.,parentheses_cleaned
advice_guidance,ولدي عمره 4 سنين ومازال ما يتكلمش مليح، وما يثبتش في عيني كي نحكي معاه، هل هو بخل ولا توحد؟,في العمر هذا، لازم الطفل يكون يتواصل بالباهي. عدم التثبيت في العين وتأخر الكلام لازموتقييم عند طبيب أطفال ولا طبيب نفساني للأطفال. ينجم يكون مجرد تأخر بسيط ولا نقص في السمع، وينجم يكون اضطراب طيف التوحد. التشخيص المبكر والحصص يعاونوا الطفل برشا باش يندمج ويتحسن تواصله.,parentheses_cleaned
advice_guidance,يا دكتور، ديما نحس في روحي مرخوف وفاشل، وشعري بدأ يطيح برشا وجلدي شاح، رغم اللي نأكل ونرقد مليح، فاش قام هكا؟,الأعراض هذي تمشي برشا مع 'خمول الغدة الدرقية'. الغدة هي المحرك متاع البدن، كي تبطى، كل شيء في البدن يولي يمشي بالثقيل. لازم تعمل تحليل TSH. إذا طلعت ناقصة، فما حرابش تعوض الهرمون اللي ناقص وترجع لك الحيوية متاعك في ظرف أسابيع.,parentheses_cleaned
advice_guidance,نحس في حرقان قوي كي نجي نتبول، ومعاها وجيعة في أسفل الكرش، وساعات يخرج دم في لخر، شنوة هذا؟,هذا الاكثرية 'تعفن في المجاري البولية' (Infection urinaire). البكتيريا دخلت للمثانة وعملت التهاب. لازم تشرب برشا ماء وتعمل تحليل بول (ECBU) باش نعرفوا نوع الجرثومة ونعطيوك المضاد الحيوي الصحيح. ابعد على الماكلة الحارة والقهوة لين تبرى، وإذا عندك سخانة لازم تسرع في العلاج باش ما يوصلش التعفن للكلاوي.,parentheses_cleaned
advice_guidance,نحس في حرقان (Brulure) قوي كي نجي نتبول، ومعاها وجيعة في أسفل الكرش، وساعات يخرج دم في لخر، شنوة هذا؟,هذا الاكثرية 'تعفن في المجاري البولية'. البكتيريا دخلت للمثانة وعملت التهاب. لازم تشرب برشا ماء وتعمل تحليل بول باش نعرفوا نوع الجرثومة ونعطيوك المضاد الحيوي الصحيح. ابعد على الماكلة الحارة والقهوة لين تبرى، وإذا عندك سخانة لازم تسرع في العلاج باش ما يوصلش التعفن للكلاوي.,parentheses_cleaned
advice_guidance,عيني ولات ضبابة وما عادش نجم نغزر للضوء القوي، ونرا في الألوان باهتة كاينها فما قشرة قدامي؟,إذا كان عمرك فوق الـ 60، تنجم تكون هذي 'الجلالة' (Cataracte). هي عدسة العين تولي عاتمة وما عادش تعدي الضوء مليح. الحل متاعها توه ولى ساهل برشا وعملية بسيطة في ربع ساعة تنحي العدسة القديمة وتحط وحدة جديدة وترجع ترا خير من قبل. لازم طبيب العينين يثبت فيها باش يبرمج لك العملية.,parentheses_cleaned
advice_guidance,عيني ولات ضبابة (Vision floue) وما عادش نجم نغزر للضوء القوي، ونرا في الألوان باهتة كاينها فما قشرة قدامي؟,إذا كان عمرك فوق الـ 60، تنجم تكون هذي 'الجلالة'. هي عدسة العين تولي عاتمة وما عادش تعدي الضوء مليح. الحل متاعها توه ولى ساهل برشا وعملية بسيطة في ربع ساعة تنحي العدسة القديمة وتحط وحدة جديدة وترجع ترا خير من قبل. لازم طبيب العينين يثبت فيها باش يبرمج لك العملية.,parentheses_cleaned
advice_guidance,يا دكتور، قست الدم لقيتها 16/10 وأنا مانيش حاسس بحتى وجيعة، هل لازم نأخذ دواء ولا نصبر؟,ضغط الدم 16/10 يتسمى عالي، وتسميته 'القاتل الصامت' خاطر ساعات ما يعمل حتى وجيعة وهو قاعد يتعب في القلب والعروق. لازم تقيس الضغط 3 أيام ورا بعضها وأنت مرتاح. إذا قعد عالي، لازم ريجيم ناقص ملح ورياضة، وإذا ما هبطش، الطبيب باش يكتب لك دواء تداوم عليه باش تحمي روحك من الجلطات.,parentheses_cleaned
advice_guidance,ديما يخرج لي أزرق في لحمي من غير ما نضرب، وساعات اللثة متاعي تسيل بالدم وحدها، شنوة السبب؟,ظهور بقع زرقاء من غير ضربة ينجم يكون علامة على نقص في 'الصفائح الدموية' (Plaquettes) اللي هي مسؤولة على تخثر الدم. لازم تعمل تحليل دم كامل (NFS) ونثبتوا في سرعة التخثر. تنجم تكون حكاية بسيطة ولا نقص فيتامينات، أما لازم التثبيت باش نتجنبوا أي نزيف داخلي.,parentheses_cleaned
advice_guidance,ديما يخرج لي أزرق (Bleus) في لحمي من غير ما نضرب، وساعات اللثة متاعي تسيل بالدم وحدها، شنوة السبب؟,ظهور بقع زرقاء من غير ضربة ينجم يكون علامة على نقص في 'الصفائح الدموية' اللي هي مسؤولة على تخثر الدم. لازم تعمل تحليل دم كامل ونثبتوا في سرعة التخثر. تنجم تكون حكاية بسيطة ولا نقص فيتامينات، أما لازم التثبيت باش نتجنبوا أي نزيف داخلي.,parentheses_cleaned
advice_guidance,عملت إيكو وقالي الطبيب عندك شحم على الكبدة، هل هذا يخوف؟ وياخي فما دواء ينحيه؟,الشحم على الكبدة حالة شائعة برشا توا بسبب الماكلة اللي فيها برشا سكر وزيوت. هي موش خطيرة في اللول، أما إذا كثرت تنجم تعمل التهاب كبدي. أحسن دواء هو 'السبور' ونقص السكريات (الحلو والعجين). الكبدة عندها قدرة كبيرة باش تنظف روحها إذا عاونتها بماكلة صحية ونقصت في الميزان.,parentheses_cleaned
advice_guidance,عملت إيكو وقالي الطبيب عندك شحم على الكبدة (Stéatose)، هل هذا يخوف؟ وياخي فما دواء ينحيه؟,الشحم على الكبدة حالة شائعة برشا توا بسبب الماكلة اللي فيها برشا سكر وزيوت. هي موش خطيرة في اللول، أما إذا كثرت تنجم تعمل التهاب كبدي. أحسن دواء هو 'السبور' ونقص السكريات. الكبدة عندها قدرة كبيرة باش تنظف روحها إذا عاونتها بماكلة صحية ونقصت في الميزان.,parentheses_cleaned
advice_guidance,يا دكتور، عندي مدة ما نركدش، مخي ديما يخدم ونقوم فاشل، جربت كل شيء وما فادش؟,قلة النوم هي 'رسالة' من بدنك اللي فما حاجة مقلقتك، الاكثرية ستريس ولا اكتئاب مخفي. ابعد على الشاشات (تلفون، تلفزة) ساعة قبل النوم، وحاول ثبت وقت الرقاد والقومة. ابعد على الحرابش المنومة من غير استشارة طبيب خاطر بدنك يستانس بيها وما عادش تنجم ترقد بلا بيها. جلسة مع أخصائي تنجم تعاونك تفهم علاش مخك ما يحبش يسكت.,parentheses_cleaned
advice_guidance,يا دكتور، عندي مدة ما نركدش (Insomnie)، مخي ديما يخدم ونقوم فاشل، جربت كل شيء وما فادش؟,قلة النوم هي 'رسالة' من بدنك اللي فما حاجة مقلقتك، الاكثرية ستريس ولا اكتئاب مخفي. ابعد على الشاشات ساعة قبل النوم، وحاول ثبت وقت الرقاد والقومة. ابعد على الحرابش المنومة من غير استشارة طبيب خاطر بدنك يستانس بيها وما عادش تنجم ترقد بلا بيها. جلسة مع أخصائي تنجم تعاونك تفهم علاش مخك ما يحبش يسكت.,parentheses_cleaned
advice_guidance,بنتي عندها قمل في راسها، عييت ما نغسل لها بشامبوانات الصيدلية ومازال يرجع، فماش حل جذري؟,الشامبوان وحده ما يكفيش خاطر ما يقتلش 'السيبان'. لازم تستعمل مشط رقيق برشا وتعديه خصلة بخصلة كل يوم لمدة أسبوعين. زادة لازم تغسل الأغطية والمخادد والتقاشر في ماء سخون وتعقم أي حاجة مستها براسها باش ما ترجعش العدوى من الدار.,parentheses_cleaned
advice_guidance,عندي وجيعة في العرقوب خاصة كي نفيق الصباح ونحط ساقي على القاعة، كأنه مسمار يضرب فيا، ومن بعد تخف؟,هذي تسمى 'مسمار اللحم' ولا التهاب اللفافة الأخمصية (Aponévrosite plantaire). السبب هو ضغط كبير على أسفل الساق ولا لبسان صباط كاسح ومسطح برشا. جرب استعمل 'فرش' (Semelle) طري في صباطك، واعمل تمارين تمدد (Etirement) لساقك قبل ما تقوم من الفرش. إذا طولت، طبيب العظام ينجم يعمل لك حصص 'صدمات هوائية' (Ondes de choc) تنحي الالتهاب.,parentheses_cleaned
advice_guidance,عندي وجيعة في العرقوب (Talon) خاصة كي نفيق الصباح ونحط ساقي على القاعة، كأنه مسمار يضرب فيا، ومن بعد تخف؟,هذي تسمى 'مسمار اللحم' ولا التهاب اللفافة الأخمصية. السبب هو ضغط كبير على أسفل الساق ولا لبسان صباط كاسح ومسطح برشا. جرب استعمل 'فرش' طري في صباطك، واعمل تمارين تمدد لساقك قبل ما تقوم من الفرش. إذا طولت، طبيب العظام ينجم يعمل لك حصص 'صدمات هوائية' تنحي الالتهاب.,parentheses_cleaned
advice_guidance,نحس في حرقان يطلع لي من فم المعدة لين يوصل لحلقي، خاصة بعد ما ناكل ونرقد، هبلتني الوجيعة؟,هذا يتسمى 'الجاير' ولا الارتجاع المريئي (RGO). الحموضة متاع المعدة قاعدة تطلع للمريء وتعمل التهاب. ابعد على الماكلة الحارة، القوارص، والمشروبات الغازية. حاول ما ترقدش مباشرة بعد العشاء (خلي ساعتين على الأقل) وعلي المخدة شوية وأنت راقد. فما أدوية تنقص الحموضة (IPP) تريحك برشا، أما لازم تنظم ماكلتك.,parentheses_cleaned
advice_guidance,نحس في حرقان (Aigreur) يطلع لي من فم المعدة لين يوصل لحلقي، خاصة بعد ما ناكل ونرقد، هبلتني الوجيعة؟,هذا يتسمى 'الجاير' ولا الارتجاع المريئي. الحموضة متاع المعدة قاعدة تطلع للمريء وتعمل التهاب. ابعد على الماكلة الحارة، القوارص، والمشروبات الغازية. حاول ما ترقدش مباشرة بعد العشاء وعلي المخدة شوية وأنت راقد. فما أدوية تنقص الحموضة تريحك برشا، أما لازم تنظم ماكلتك.,parentheses_cleaned
advice_guidance,يا دكتور، طلع لي تولال في يدي وبدأ يتنشر، جربت الحرق بـ الخل وما نفعش، شنوة الحل؟,التولال هو فيروس (HPV) يتنقل باللمس، والخل ينجم يحرق الجلدة وما يقتلش الفيروس من عروقه. أحسن حل هو تمشي لطبيب جلدة يعمل لك 'البرد' (Cryothérapie) بالأزوت السائل، ولا يحرقها بالليزر. المهم ما تمسهاش بظوافرك وما تحاولش تنحيها وحدك باش ما تعديش بلايص أخرى في بدنك.,parentheses_cleaned
advice_guidance,يا دكتور، طلع لي تولال (Verrues) في يدي وبدأ يتنشر، جربت الحرق بـ الخل وما نفعش، شنوة الحل؟,التولال هو فيروس يتنقل باللمس، والخل ينجم يحرق الجلدة وما يقتلش الفيروس من عروقه. أحسن حل هو تمشي لطبيب جلدة يعمل لك 'البرد' بالأزوت السائل، ولا يحرقها بالليزر. المهم ما تمسهاش بظوافرك وما تحاولش تنحيها وحدك باش ما تعديش بلايص أخرى في بدنك.,parentheses_cleaned
advice_guidance,عندي دوخة قوية، الدنيا تدور بيا كي نلفت راسي ولا كي نجي نقوم من الفرش، ونحس في غثيان، شنوة هذا؟,هذي الاكثرية 'دوخة الأذن الداخلية' (VPPB). فما 'حجرات' صغار وسط الوذن تحركوا من بلاصتهم وغلطوا المخ في التوازن. هي تفجع أما موش خطيرة. الطبيب (ORL) يعمل لك 'حركات' معينة براسك يرجع بيهم الحجرات لبلاصتهم وترتاح في وقتها. ابعد على الحركات المفاجئة لين تبرى.,parentheses_cleaned
