category,instruction,response,augmentation_type
advice_guidance,يا دكتور، التنسيون متاعي ديما 15/9، نحس راسي ثقيل وساعات نلقى دم في نيفي، هل لازم دواء؟,15/9 تتسمى 'تنسيون' طالعة (ارتفاع الضغط). لازم تقيسها مدة 3 أيام (الصباح والليل) وإنت مرتاح. إذا قعدت هكاكة، لازم تبدأ دواء وتلتزم بـ 'حمية' ناقصة ملح. التنسيون تتسمى 'القاتل الصامت' خاطر ما توجعش ديما، أما تتعب القلب والعروق على الطويل. ابعد على الستريس وكول الخضرة.,native
advice_guidance,وليت نخاف من الأماكن المسكرة (رهاب الأماكن المغلقة) ولا كي يبدأ فما غاشي برشا، نحس روحي باش نتخنق وقلبي يخرج من بلاصته؟,هذي تسمى 'نوبة هلع' (نوبة هلع). بدنك يخرج في 'أدرينالين' كأنك في خطر حقيقي. أحسن حاجة تعملها وقتها هي 'التنفس العميق' (شهيق طويل وزفير أطول). اعرف اللي هي حالة 'وهمية' وماكش باش تموت. حصص علاج نفسي تعاونك باش تواجه المخاوف هذي بالسياسة لين تتنحى جملة.,native
advice_guidance,يا دكتور، ظوافري (Ongles) ولات صفراء وكاسحة وتتفتفت، وساعات تطلع منها ريحة موش باهية، شنوة الحل؟,هذي غالباً 'فطريات الأظافر' (فطريات الأظافر). الفطريات تعشش لداخل والظفر يولي يحميها. لازم الصبر خاطر العلاج ياخذ وقت (بين 3 و6 شهور). فما 'فرني' (Vernis) طبي يتباع في الصيدلية، وإذا الحالة متقدمة، الطبيب يعطيك حرابش. حاول ديما شيّح ساقيك مليح بعد الوضوء ولا الدوش وما تلبسش صباط غيرك.,native
advice_guidance,عندي وجيعة في كرشي ديما تجي مع القلق (ضغط نفسي)، وساعات نلقى روحي مقبوض (إمساك) وأيام أخرى مجري (إسهال)؟,هذا يتسمى 'القولون العصبي' (القولون العصبي). المصران يتأثر برشا بالحالة النفسية. الحل موش دوايات بركة، بل لازم تنظم ماكلتك: ابعد على البقول والحاجات اللي تعمل الغازات، كول الألياف، ومارس الرياضة باش تنقص الستريس. فما دوايات ترخي المصران وتعدل الخروج توصفها الطبيب حسب حالتك.,native
advice_guidance,يا دكتور، تجيني شقيقة (الشقيقة) قوية في شطر راسي، نحس عيني باش تخرج ونولي ما نطيقش الضوء ولا الحس؟,الشقيقة مرض مزمن ولازم تعرف 'المحفزات' متاعها (سخانة، قلة نوم، شوكولاطة، ولا ريحة قوية). كي تبدأ النوبة، ارقد في بيت ظلمة وساكتة وخذ مسكن للوجيعة في أول الوجيعة. إذا النوبات تتكرر برشا مرات في الشهر، فما علاج 'وقائي' (Traitement de fond) يخلي الوجيعة تجيك أخف وأقل مرات.,native
advice_guidance,بنتي ديما تقرّص (Grincement des dents) بسنانها وهي راقدة، ونسمع في حس قوي، هل هو خوف ولا ديدان؟,تقريص السنان (صرير الأسنان) عند الصغار شائع. ينجم يكون سببه قلق ولا تعب، وساعات كي تبدأ تطلع في الضروس. الأسطورة اللي تقول 'لازمها دواء ديدان' موش ديما صحيحة، أما ما يمنعش نثبتوا. الأغلب أنها تتنحى وحدها كي تكبر، أما إذا قعدت، لازم يشوفها دونتيست باش سنانها ما يتمسحوش.,native
advice_guidance,خشمي ديما مسكر (خشم مسدود) خاصة في الليل، وما عادش نشم الريحة مليح، وديما نحس في ثقل فوق عينيا؟,هذي علامات 'التهاب الجيوب الأنفية المزمن' (التهاب الجيوب الأنفية chronique) ولا وجود 'لحمات' في الخشم (أورام حميدة). لازمك تعمل 'راديو' (Scanner) باش نثبتوا. استعمل بخاخة 'ماء البحر' ديما باش تنظف المسالك، وفما بخاخات فيها 'كورتيكويد' تسرح الخشم وتنقص الالتهاب، يكتبهم الطبيب بعد الفحص.,native
advice_guidance,يدي ترقد عليا (Paresthésie) في الليل، ونحس بـ تنميل في صوابعي الثلاثة الأولين، وساعات نفيق من الوجيعة؟,هذا يتسمى 'انحباس العصب في المعصم' (متلازمة النفق الرسغي). العصب يتخنق لداخل خاصة للي يخدموا بيديهم برشا. جرب استعمل 'باندة' كاسحة (جبيرة) في الليل باش تخلي يدك مستوية. إذا التنميل قعد نهار كامل، لازم تعمل 'تخطيط أعصاب' (تخطيط العضل) باش نعرفوا هل تستحق زريقة ولا عملية صغيرة تسرح العصب.,native
advice_guidance,نحس في قلبي يدق بقوة (دقان قوي في القلب) فجأة ومن بعد يرجع لاباس، كأنه فرخ ينقز في صدري؟,دقات القلب السريعة تنجم تكون من كثرة 'القهوة'، 'التدخين'، ولا الستريس. أما لازم نثبتوا لا يكون فما 'فقر دم' (فقر الدم) ولا قلق في 'الغدة'. أحسن حاجة تعملها هي 'تخطيط قلب' (رسم القلب) وقت اللي تجيك الدقة، ولا الطبيب يركب لك ماكينة صغيرة (هولتر القلب) تقيس الدقات 24 ساعة باش يعرف نوع 'الارتحاف'.,native
advice_guidance,يا دكتور، العادة الشهرية ولات تجيني بوجيعة كبيرة (Règles douloureuses) وما عادش نقدر حتى نتحرك؟,الوجيعة القوية برشا لازمها تثبيت بـ 'الإيكو' لا يكون فما 'كيس' (Kyste) ولا حالة تسمى (انتباذ رحمي). خذي مسكنات (مضادات التشنج) قبل ما تبدأ الوجيعة بقليل، واستعمل 'قربة ماء دافي' على كرشك. إذا الوجيعة تمنعك من القراية ولا الخدمة، لازم طبيب النساء يعطيك علاج يعدل الهرمونات.,native
advice_guidance,وليت نحبس (Blocage) كي نجي نحكي قدام الناس، وجهي يحمار، ونحس روحي باش ندوخ ونحب نهرب؟,هذا يتسمى 'الرهاب الاجتماعي' (رهاب اجتماعي). هو خوف مبالغ فيه من نظرة الناس والتقييم متاعهم. الحل هو 'المواجهة' بالسياسة (Exposition graduée). تمارين التنفس تعاونك باش تهدي بدنك قبل ما تتكلم. طبيب نفساني ينجم يعاونك بحصص كلام باش ترجع لك الثقة في روحك وتفهم اللي الناس موش مركزة معاك كيف ما تتخيل.,native
advice_guidance,يا دكتور، الشبّت (قشرة الرأس) هبلني في شعري، وديما نحك وراسي ديما يتزيّت، شنوة الحل؟,هذي تسمى 'التهاب الجلد الدهني' (التهاب جلدي دهني). هي فطرية تحب الزيت. استعمل شامبو مضاد للفطريات (فيه كيتوكونازول) مرتين في الجمعة، وخليه 5 دقائق قبل ما تغسل. نقص من الماكلة اللي فيها برشا سكر وشحوم خاطر تزيد تزيّت الجلدة، وحاول ما تغسلش شعرك بماء سخون برشا.,native
advice_guidance,ولدي عمره عامين، ديما نفسه يزيّفر (تزفير) خاصة كي يبرد الطقس، وساعات يولي ينهج وحده؟,هذا ينجم يكون 'ربو الصغار' (Asthme du nourrisson). الصدر يولي حساس للغبرة، الروائح القوية، والبرد. لازم تبعد عليه الدخان جملة (حتى في الشرفة)، وما تحطلوش دباديب (ألعاب صوف) في فرشه خاطر تلم الغبرة. الطبيب يعطيه بخاخة (Ventaline) تعاون العروق باش تتحل وقت الأزمة.,native
advice_guidance,نسمع في وشوشة (Bourdonnement) في وذني، ونحسها مسكرة كأني تحت الماء، هل هو كلكار؟,إي نعم، الأغلب أنها 'سدادة كلكار' (سدادة الشمع في الودن). ابعد على 'القطن' (Coton-tige) خاطر يدز الكلكار لداخل وما يخرجوش. استعمل قطرات من الصيدلية تذوب الكلكار، وإذا ما تحلتش، الطبيب ينحيهالك بالماء (Lavage) ولا بشفاط صغير. تو يرجع لك السمع صافي في لحظتها.,native
advice_guidance,عندي وجيعة في عرقوب ساقي (Talon) خاصة كي نفيق الصباح ونحط ساقي على القاعة، ومن بعد تمشي؟,هذي تسمى 'التهاب اللفافة الأخمصية' (التهاب اللفافة الأخمصية). العضلة اللي تحت الساق تتجبد. استعمل صباط فيه 'طالون' طري شوية، واعمل تمارين تمديد (Étirements) للساق قبل ما تقوم من الفرش. زادة تنقيص الميزان ينقص الضغط على العرقوب ويخفف الوجيعة.,native
advice_guidance,يا دكتور، وليت نقوم برشا مرات في الليل لبيت الراحة، ونحس البول ما يخرجش بقوة، شنوة السبب؟,عند الرجال، هذي علامات 'البروستاتا' (البروستاتة). مع العمر تكبر وتولي تضغط على عرق البول. لازم تعمل تحليل (PSA) وإيكو باش نثبتوا. فما دوايات ترخي العضلة وتسهل الخروج. ابعد على شرب الماء برشا قبل النوم بساعتين، وزور طبيب مجاري بولية للفحص.,native
advice_guidance,عندي أرق (أرق) كبير، نعدي الليل نغزر للسقف وما يجينيش النوم، وتعبت في خدمتي؟,النوم يبدأ بـ 'نظافة النوم'. سكر التلفزة والتلفون ساعة قبل ما ترقد، خاطر الضوء الأزرق يطرد النوم. خلي بيتك باردة وشوية ظلمة. ابعد على القهوة بعد الـ 4 متاع العشية. إذا مخك 'يشكشك' بالأفكار، اكتبهم في ورقة قبل ما ترقد باش تفرغ راسك. إذا طالت الحكاية، طبيب ينجم يعاونك بحلول طبيعية ولا دوايات خفيفة.,native
advice_guidance,يا دكتور، صوابع يديا يتقشروا برشا والجلدة ولات كاسحة وتوجعني كي نمس الماء، خاصة الصوابع اللي نخدم بيهم؟,هذي تسمى 'إكزيما التماس' (أكزيما التلامس). جلدتك تتحسس من مواد معينة كيف الصابون، 'الجافيل'، ولا حتى المواد اللي تستعملها في خدمتك. الحل الأول هو الوقاية: البس 'ڨوانتوات' (Gants) ديما كي تمس سوائل، واستعمل مراهم مرطبة قوية فيها 'الفيزلين' باش ترجع الطراوة للجلدة وتتسكر التشققات.,native
advice_guidance,عندي وجيعة قوية في جنبي اليمين من لوطة، وبدأت تطلع لي السخانة ونحس في روحي باش نرد، شنوة نعمل؟,الوجيعة في الجهة اليمين لوطة مع سخانة وردان تنجم تكون 'المصرانة الزايدة' (التهاب الزائدة). لازمك تمشي للاستعجالي فوراً باش تعمل تحليل دم وإيكو. ما تأخذ حتى مسكن للوجيعة توة وما تاكل شيء لين يشوفك الجراح، خاطر المصرانة الزايدة لازمها تدخل سريع قبل ما 'تطرشق'.,native
advice_guidance,يا دكتور، ساعات تجيني غمّة وتنميل في شطر بدني، ولساني يولي ثقيل ما نجمش نخرج الكلمة، ومن بعد ترجع لاباس؟,هذي علامة خطيرة تسمى 'جلطة عابرة' (AIT). هي إنذار اللي عروق المخ تنجم تتسكر في أي وقت. حتى لو كان الحالة مشات وحدها، لازم تمشي للطبيب فوراً تعمل راديو (Scanner/رنين مغناطيسي) وتثبت في التنسيون والسكر. هذي فرصة باش تمنع جلطة كبيرة لا قدر الله.,native
advice_guidance,ولدي عمره 4 سنين، عنده سخانة (Fièvre) قوية وصدره يخرخش، وما يحبش يهبطها حتى بالتحاميل، شنوة الحل؟,السخانة هي رد فعل من البدن ضد تعفن. إذا فاتت 38.5 وما هبطتش، استعمل 'كمادات' ماء دافئ (موش بارد برشا) ونقص له في الحوايج. إذا الصدر 'يخرخش'، لازم طبيب يسمعه بالسماعة لا تكون 'نزلة صدرية' (التهاب الشعب الهوائية) تستحق 'أنتي بيوتيك'. أهم حاجة شربه برشا ماء باش ما يشيحش.,native
advice_guidance,عيني ولات حمراء (Œil rouge) وتحرق فيا، ونلقى فيها عماص (إفرازات) أصفر كي نفيق الصباح، شنوة نعمل؟,هذا 'الرمد' ولا التهاب ملتحمة العين (التهاب الملتحمة). هو معدي برشا، ابعد على حك عينك بيدك وما تستعملش منشفة غيرك. اغسل عينك بالـ (Sérum physiologique) واستعمل قطرات معقمة (قطرات عين). إذا الرؤية ولات ضبابية ولا الوجيعة قوية لداخل، لازم يشوفك طبيب عينين فوراً.,native
advice_guidance,عملت التواء (لوية) في كاحل ساقي وأنا نلعب كورة، تنفخت برشا وما عادش نجم ناقف عليها، هل هي مكسورة؟,النفخ وعدم القدرة على الوقوف لازمو'راديو' (راديو) للتأكد اللي ما فماش كسر. حالياً، طبق قاعدة (RICE): راحة (Repos)، ثلج (Glace) فوق النفخ، 'باندة' خفيفة (Compression)، وارفع ساقك للفوق. ابعد على 'التدليك' الشعبي توة خاطر ينجم يزيد الالتهاب.,native
advice_guidance,يا دكتور، عندي وجيعة تقطع في ظهري من لوطة وتهبط حتى لـ النبّالة، ونحس روحي نحب نبول وما نجمش؟,هذي تسمى 'أزمة كليوة' (مغص كلوي)، والأغلب سببها 'حجرة' (Calcul) حصلت في مجرى البول. اشرب برشا ماء وحاول تتحرك. خوذ مسكنات قوية ومضادات للتشنج (مضادات التشنج). إذا الوجيعة معاها سخانة ولا البول فيه دم، لازم تمشي للاستعجالي باش الحجرة ما تحبسش عمل الكلاوي.,native
advice_guidance,يا دكتور، شعري يطيح برشا وظوافري ديما يتكسروا، وديما نحس في روحي فاشلة وتعبة؟,هذي علامات نقص 'الحديد' ولا 'فقر دم' (فقر الدم)، وساعات نقص في 'فيتامين D' ولا قلق في 'الغدة'. لازم تعمل تحليل دم (NFS et Ferritine) باش نشوفوا المخزون. كول الماكلة اللي فيها الحديد كيف العدس، السبانخ، واللحم الأحمر، وابعد على شرب 'التاي' مباشرة بعد الماكلة خاطر يمنع امتصاص الحديد.,native
advice_guidance,وليت نخاف برشا من الموت، وديما نتخيل اللي باش تصير لي كارثة، وما عادش نجم نركز في حتى شيء؟,هذا يسمى 'القلق العام' (قلق عام). مخك ديما في حالة استنفار لسبب ولا لغير سبب. هذا يتعب البدن والروح. تعلم تقنيات 'الاسترخاء' وابعد على الأخبار اللي تقلقك. الحديث مع طبيب نفساني يعاونك برشا باش تفهم اللي الأفكار هذي جوست 'أوهام' وماهيش حقيقة، وفما دوايات خفيفة تنجم تريحك وتخليك ترجع لنمط حياتك العادي.,native
advice_guidance,يا دكتور، عندي نقط حمراء (Pétéchies) ظهرت لي في ساقيا وصدري كأنها ضربات إبرة، وما تحكش وما تمشيش كي ننزل عليها؟,النقط هذي لازمها فحص سريع وتحليل دم (NFS) باش نثبتوا في 'الصفائح' (صفائح دموية). إذا كانت ناقصة، الدم يخرج تحت الجلدة. ابعد على أخذ 'الأسبرين' ولا 'مضادات الالتهاب' توة لين يشوفك الطبيب، خاطر ينجموا يزيدوا في سيلان الدم. السكوت عليها موش باهي لازم التأكد من سلامة الدورة الدموية.,native
advice_guidance,عندي مرارة في فمي كي نفيق الصباح، ونحس بوجيعة في جنبي اليمين الفوق تهبط لي حتى لكتفي، شنوة هذا؟,الوجيعة هذي مع المرارة في الفم غالباً ما تكون سببه 'المرارة' (المرارة)، تنجم تكون فيها 'حجر' ولا التهاب. الوجيعة تزيد خاصة بعد ما تأكل حاجة فيها برشا 'شحم' ولا مقلي. لازم تعمل 'إيكو' (Échographie) على الكرش باش نشوفوا وضعية المرارة وقنوات الكبد. حالياً ابعد على الماكلة الرزينة.,native
advice_guidance,يا دكتور، ساعات يدي تخضخض وحدهـا (Fasciculations) ونشوف في العضلة تتحرك تحت الجلدة كأنه فما فار يلعب، هل هو عرق مقروص؟,في أغلب الحالات، هذي جوست 'تعب عضلي' ولا نقص في 'المغنيزيوم' (مغنيزيوم) بسبب الستريس ولا قلة النوم. خوذ قسط من الراحة وجرب كُل الموز (البنان) ولا خوذ مكمل مغنيزيوم. إذا الحكاية ولات معاها 'فشل' في اليد ولا العضلة ولات 'تمصمص' (نقصت في الحجم)، وقتها لازم فحص أعصاب معمق.,native
advice_guidance,عندي دوار (Vertige) قوي، الدنيا تدور بيا كي نلفت راسي لليسار ولا كي نجي نتقلب في الفرش، شنوة السبب؟,هذا يسمى 'دوار الوضعية' (دوخة وضعية حميدة)، وسببه 'حجرات' صغيرة في الوذن الوسطى تحركت من بلاصتها. الطبيب (ORL) ينجم يصلحها في لحظتها بـ 'حركة' معينة بالرأس (Manœuvre de Libératoire). ابعد على الحركات الفجئية توة، وتجنب السياقة لين تركز، والعلاج الطبيعي للوذن فعال برشا في الحالة هذي.,native
advice_guidance,يا دكتور، البول متاعي فيه رغوة (Mousse) برشا ديما، هل هذا عادي؟,الرغوة الكثيرة في البول تنجم تكون علامة على وجود 'بروتين' (بروتين في البول)، وهذا يعني اللي 'الكلاوي' تنجم تكون قاعدة تسرب في حاجات لازم تبقى في البدن. لازم تعمل تحليل بول (Albuminurie) وتثبت في التنسيون. ساعات تكون جوست قوة دفع البول، أما التحليل هو اللي يقطع الشك باليقين.,native
advice_guidance,نحس في نهجة (ضيق نفس) كي نطلع الدروج، وساعات ساقيا يتنفخوا في الليل وكي ننزل عليهم بصباعي يخلي أثر؟,النهجة مع نفخ الساقين علامات تنجم تدل على 'تعب في القلب' (قصور القلب). القلب ما عادش يضخ الدم بقوة، فيتحصر الماء في الساقين والرئة. لازم تعمل 'إيكو قلب' وفحص عند طبيب قلب. نقص من الملح جملة في الماكلة توة، وارفع ساقيك كي تقعد باش تعاون الدورة الدموية.,native
advice_guidance,يا دكتور، عندي بقع بيضاء (Pityriasis versicolor) ظهرت لي في ظهري ورقبتي بعد ما عمت في البحر، هل هي برص؟,لا ما تخافش، هذا موش برص، هذي 'فطريات' (فطريات) تجي من السخانة والعرق والرطوبة. تتسمى 'تنيّة'. استعمل 'شامبو' طبي (كيتوكونازول) ادهن بيه البلايص وهوما شايحين وخليه 10 دقائق ومن بعد ادوش، وعاودها مدة جمعة. لازمك تشيح بدنك مليح بعد كل دوش وتبدل حوايجك ديما.,native
advice_guidance,يا دكتور، عندي دم أحمر يخرج كي نمشي لبيت الراحة، ومعاها وجيعة و سطرة تقعد حتى بعد ما نخرج، زعمة مواسير؟,الدم الأحمر مع الوجيعة ينجم يكون 'مواسير' (عذر) ولا 'جرح' (Fissure anale). لازمك تبعد على 'القبض' (إمساك) بأي طريقة: كُل الخضرة، الغلال، واشرب برشا ماء. استعمل مراهم مهدئة، وإذا الدم بقى يخرج برشا، لازم فحص عند طبيب مختص للتأكد اللي ما فماش سبب آخر لداخل.,native
advice_guidance,ولدي الصغير ديما يحك في خشمو وعينيه ديما يدمعوا ويحماروا كي يخرج للشارع ولا كي يمس قطوسة؟,هذي 'حساسية' (حساسية) واضحة، تنجم تكون من 'النوار' (Pollen) ولا من وبر الحيوانات. خشمو وعينيه هوما اللي يتأثروا الأولين. استعمل بخاخة ماء بحر لتنظيف الخشم وقطرات مهدئة للعين. حاول ابعده على مسببات الحساسية، وإذا قعد ينهج ولا يكح، لازم طبيب يشوفه لا تكون بداية 'ضيق' (Asthme).,native
advice_guidance,يا دكتور، وليت نشوف في ذبان طائر (ذبان العين) ولا خيوط كحلة تتحرك قدام عيني كي نغزر للسماء ولا لحيط أبيض؟,هذي تسمى 'الذبابة الطائرة'. هي جوست شوائب في السائل اللي داخل العين. الاكثرية ماهيش خطيرة ومخك تو يستانس بيها. أما، إذا شفت 'فلاشات' ضوء قوية ولا 'ستارة' كحلة غطت لك الشوف، وقتها لازم تمشي للاستعجالي فوراً خوفاً من 'انفصال الشبكية' (Décollement de rétine).,native
advice_guidance,ركبتي تطقطق كي نطلع الدروج ووجيعتها تزيد خاصة كي نجي نصلي ونثني ساقي، هل هو نقص زيت؟,هذا ما يسمى 'احتكاك الركبة' (فصال عظمي / تآكل المفاصل). الغضروف اللي بين العظم بدأ يرهف. لازمك تنقص في الميزان باش تخفف الضغط على الركبة، وتعمل تمارين تقوية لعضلات الفخذ باش هي تهز البدن في عوض العظم. ابعد على 'التربيع' وقعدان القرفصاء برشا، واستعمل مسكنات ومراهم كي تقوى عليك الوجيعة.,native
advice_guidance,البول متاعي ولى غامق برشا (كيف التاي) ومعاه وجيعة في كرشي وعيني ولات صفراء؟,البول الغامق مع اصفرار العين علامة على وجود مشكل في 'الكبدة' ولا 'المرارة' (يرقان/Boutarfa). المادة الصفراء قاعدة تخرج في البول. لازم تعمل تحاليل كبدة (Bilan hépatique) وإيكو فوراً. ابعد على الماكلة اللي فيها برشا شحم، وما تأخذ حتى دواء من راسك خاطر الكبدة توة تعبانة ولازمها راحة وفحص طبي.,native
advice_guidance,نحس بـ ثقل كبير على صدري (وجيعة القراجم) كأنه فما بلاطة محطوطة فوقي، والوجيعة تطلع لفكّي وكتفي اليسار؟,هذي علامة 'ذبحة صدرية' ولازم تتعامل معاها بجدية قصوى. إذا الوجيعة جاتك وإنت تعمل في مجهود ولا حتى وإنت مرتاح، لازم تمشي للاستعجالي فوراً تعمل 'تخطيط قلب' (رسم القلب) وتحليل أنزيمات. ما تعمل حتى مجهود، ارتاح واطلب الإسعاف، خاطر الدقائق الأولى هي اللي تمنع 'الجلطة' (نوبة قلبية).,native
advice_guidance,عندي الشحم في الدم (الكوليسترول) طالع برشا، والطبيب قالي لازمك ريجيم، شنوة ناكل وشنوة لا؟,الكلسترول العالي يحب 'الحركة' والماكلة الصحية. ابعد على 'المقلي'، 'الزبدة'، واللحوم الحمراء السمينة. كُل الحوت، وزيت الزيتونة (باعتدال)، وكثر من الخضرة والماكلة اللي فيها 'الألياف' كيف النخالة. 'المشي' السريع كل يوم يعاون بدنك باش يحرق الشحوم الخايبة ويطلع الشحوم الباهية (HDL).,native
advice_guidance,عندي وسواس (TOC) من النظافة، نغسل يديا 20 مرة في الساعة ونعاود نسكر الباب برشا مرات، تعبت؟,الوسواس القهري هو اضطراب يخلي المخ 'يتحصر' في فكرة وحدة وما يرتاح إلا كي يطبقها. هذا مرض كيميائي وموش قلة إيمان ولا ضعف شخصية. العلاج السلوكي (العلاج المعرفي السلوكي) مع دوايات تعدل السيروتونين في المخ يعطيو نتائج ممتازة. لازمك تشوف مختص باش يعاونك تكسر 'الحلقة' المفرغة هذي وترجع تعيش حياتك عادي.,native
advice_guidance,يا دكتور، طلعت لي حبة (Bouton) كبيرة تحت الإبط توجع برشا، ومنفوخة وراسها أحمر، هل نعصرها باش تخرج القلق؟,رد بالك 'تعصرها' بيديك! هذي تسمى 'دبيلة' (دُمَّل). العصر ينجم يدز الميكروب لداخل ويعملك تعفن في الدم. استعمل 'كمادات' ماء دافي باش تطيب وحدها وتتفتح، واستعمل مرهم (مرهم) فيه 'أنتي بيوتيك'. إذا تكررت برشا مرات في بلايص مختلفة، لازم تعمل تحليل سكر وتثبت في المناعة متاعك.,native
advice_guidance,ديما عندي غازات (نفخة) في كرشي، ونحس روحي منفوخ كأني بالـع كورة، وديما نترع برشا؟,كثرة الغازات تجي من 'ماكلة الزربة' (تبلع الهواء) ولا من أنواع معينة متاع ماكلة كيف الحمص، اللوبيا، والكرمب. جرب امضغ الماكلة مليح، وابعد على المشروبات الغازية و 'العلكة' (Chewing-gum). فما دواء فيه 'الفحم المنشط' (Charbon) يمتص الغازات ويريحك، وإذا القلق قعد، لازم تثبت لا يكون عندك 'جرثومة المعدة' (H. Pylori).,native
advice_guidance,يا دكتور، ساعات عيني ترف (Fasciculation de la paupière) وحدها، تقعد دقيقة وترجع، هل هي علامة فجع ولا عين؟,لا عين لا فجع، هذي تسمى 'رفة العين' وسببها علمياً هو 'التعب' (تعب) ولا كثرة المنبهات كيف القهوة والتاي، وساعات نقص في 'المغنيزيوم'. بدنك قاعد يقولك 'ارتاح'. ارقد مليح، نقص من الكافيين، وإذا طولت برشا، خوذ مكملات مغنيزيوم تو تمشي وحدها بالوقت.,native
advice_guidance,يا دكتور، وذني تصفر (طنين في الوذن) ديما، حس كأنه سافّارة ما تحبش تسكت، خاصة كي تبدأ الدنيا ساكتة؟,الصفير في الوذن عنده برشا أسباب: تنجم تكون وذنك مسكرة بالكلكار، ولا تعب في 'عصب السمع' بسبب الحس القوي (Les écouteurs). ابعد على الحس، ونقص من الملح والستريس. لازم تعمل 'تخطيط سمع' (مخطط السمع) عند الطبيب باش يثبت في قوة السمع ويشوف هل فما دواء يحسن الدورة الدموية في الوذن ويخفف الصفير.,native
advice_guidance,ظهري مقوس (انحناء العمود الفقري) ونحس بكتف طالع على كتف، هل الحزام الكاسح يصلح العظم؟,الحزام وحده ما يصلحش التقوس، وساعات يضعف عضلات الظهر أكثر. السكوليوز لازمها تشخيص بـ 'الراديو' باش نعرفوا درجة الميلان. الحل الأحسن هو 'العلاج الطبيعي' (علاج طبيعي) لتقوية العضلات اللي شادة العمود الفقري، والسباحة باهية برشا. إذا التقوس كبير، الطبيب المختص هو اللي يقرر نوع 'الكرسي' (Corset) ولا التدخل اللازم.,native
advice_guidance,عندي حرقان قوي كي نجي نبول، ونحس روحي ديما مزصور (Urgence) نخرج كان قطرات ويوجعوني؟,هذا 'تعفن في المسالك البولية' (عدوى بولية). لازمك تشرب برشا ماء (أكثر من 2 لتر) باش تنظف المثانة، وتعمل 'تحليل بول' (تحليل البول) باش نعرفوا نوع الجرثومة ونعطيوك 'الأنتي بيوتيك' المناسب. ما تسكتش عليها خاطر الميكروب ينجم يطلّع لـ 'الكلاوي' ويعمل مشاكل أكبر.,native
advice_guidance,يا دكتور، عندي الغدة الدرقية (الغدة الدرقية) منفوخة، ونحس في روحي نرجف وديما عرقان ونقصت في الميزان برشا؟,هذي علامات 'فرط نشاط الغدة' (فرط نشاط الغدة الدرقية). الغدة قاعدة تخدم أكثر من اللازم وتسرع في بدنك الكل. لازم تعمل تحليل (هرمون الغدة الدرقية) وإيكو فوراً. فما دوايات تعدل الخدمة متاعها وترجعلك بدنك لنسقه العادي. ابعد على الستريس والقهوة توة لين تتعدل الهرمونات، وتبع مع طبيب مختص.,native
advice_guidance,أول ما نأكل الحوت ولا الڨنارية، بدني الكل يتحبب (شرى) ويولي يحك فيا ويحمار، شنوة نعمل؟,هذي 'حساسية ماكلة'. بدنك يعتبر البروتين هذا عدو ويخرج 'الهيستامين'. في الحالات هذي، لازمك تبعد على الماكلة اللي تقلقك تماماً. إذا شفت شفايفك تنفخوا ولا بدأت تتخنق، لازم تمشي للاستعجالي فوراً. خوذ 'أنتي هيستامين' (مضاد الهيستامين) باش تهدي الحكاية، واستحفظ على روحك.,native
advice_guidance,يا دكتور، راسي يوجع فيا كأنه مربوط بمحرمة وكابس عليا من الجهتين (Tension headache)، خاصة كي نتعب؟,هذا 'صداع التوتر'. سببه موش مرض في الراس، بل عضلات الرقبة والراس اللي تتكبس بسبب 'الستريس' ولا قعدة غالطة قدام الكمبيوتر. خوذ مسكن بسيط (دواء الحمى)، واعمل مساج خفيف لرقبتك، وحاول ارقد في وقت منظم. إذا الوجيعة ولات معاها دوار ولا تقيؤ، وقتها لازم فحص أعمق.,native
advice_guidance,ولدي عمره 6 شهور، بدأت نأكل فيه، أما ديما عنده قبض (إمساك) ويقعد بالأيام ما يمشيش لبيت الراحة؟,هذا عادي كي يبدأ الصغير يكتشف الماكلة. كثر له من 'الماء' وعطيه 'عصير البرڨودو' (Pruneaux) ولا القرع الأحمر المطبوخ خاطر فيهم ألياف. اعمل له مساج خفيف لكرشه في اتجاه عقارب الساعة. ابعد على استعمال 'الشميعات' (لبوس) ديما باش المصران ما يعكزش ويستانس يخدم وحده.,native
advice_guidance,عيني ولات شايحة (جفاف العين) وتحرق فيا كأنه فيها رمل، خاصة كي نقعد برشا قدام التلفون؟,هذا بسبب نقص الدموع ولا 'التبخر' السريع متاعها خاطر ما نغمضوش عينينا برشا قدام الشاشات. استعمل 'دموع اصطناعية' (قطرات ترطيب العين) تتباع في الصيدلية باش ترطب العين. طبق قاعدة 20-20-20: كل 20 دقيقة، اغزر لبعيد (6 أمتار) لمدة 20 ثانية باش تريح عينك وتنقص من الجفاف.,native
advice_guidance,ظهري يوجع فيا الوجيعة الهابطة (عرق الاسى)، نحس بـ تريسيتي ماشية من فخذي حتى لصوابع ساقي؟,هذا عرق 'السكياتيك' مقروص، والأغلب سببه 'عرقوب' (انزلاق غضروفي) ضاغط على العصب. لازمك الراحة في الأول، وابعد على هزّان الرزين. خوذ دوايات مضادة للالتهاب ومرخيات عضلات. إذا حسيت بـ 'فشل' في ساقك ولا ما عادش تتحكم في البول، لازم تمشي للاستعجالي فوراً خاطر الحالة تولي استعجالية.,native
