category,instruction,response,augmentation_type
general_knowledge,تنجم تقلي علاش مهم المريض النفسي يخرج للشمس؟,خاطر الشمس تعطي فيتامين 'د' وتعاون المخ بش يفرز هرمونات تحسن المزاج وتنظم النوم.,question_variant
general_knowledge,تنجم تقلي كيفاش نفرقو بين الدلال وبين المرض النفسي عند الصغار؟,المرض يخلي الطفل يتغير تماماً في قرايتو وعلاقتو بصحابو ونومو. الدلال يكون وقتي ومرتبط بحاجة يحب ياخذها.,question_variant
general_knowledge,تنجم تقلي شنوة أهمية العلاج بالكلام (Therapy) بجنب الدواء؟,الدواء يصلح كيمياء المخ، والكلام يصلح طريقة التفكير والتعامل مع المشاكل. الزوز مع بعضهم يعطيو أحسن نتيجة.,question_variant
general_knowledge,تنجم تقلي علاش المريض ساعات يحس روحو غريب على بدنو؟,هذي ظاهرة نفسية تتسمى 'تبدد الشخصية'. تجي وقت الستريس القوي ويحس الواحد روحو يتفرج في روحه من بعيد.,question_variant
general_knowledge,تنجم تقلي كيفاش العائلة تصبر على مريض الذهان اللي كلامو صعيب؟,لازم يتفهموا اللي الكلام هذاك هو المرض مش الشخص. الاستعانة بالصبر والدعاء والمتابعة مع الطبيب هي الحل.,question_variant
advice_guidance,تنجم تقلي علاش المريض النفسي يرجف وقت اللي يتقلق؟,خاطر الجهاز العصبي يفرز 'أدرينالين' برشا. هذا يخلي العضلات تتشنج وترجف كأنو الواحد في حالة خطر.,question_variant
general_knowledge,تنجم تقلي كيفاش نقوي الإرادة عند المريض بش يشفى؟,بالتشجيع على الإنجازات الصغيرة. كي يعمل حاجة باهية نفرحوا بيه ونحسسوه اللي هو قادر ينجح.,question_variant
general_knowledge,تنجم تقلي شنوة نعملو كي مريض الذهان يبدا يضحك وحدو؟,هذا يعني اللي هو قاعد يهلوس ويسمع في حاجات تضحك. لازمنا نتعاملوا ببرود وما نحرجوهوش، ونحاولوا نرجعوه للواقع بالحديث معاه.,question_variant
general_knowledge,تنجم تقلي شنوة الفرق بين صعوبات التعلم وبين نقص الذكاء؟,صعوبات التعلم تجي لصغير ذكي أما عندو مشكلة في القراية ولا الحساب. أما نقص الذكاء يكون عام ويأثر على كل شي في حياة الصغير.,question_variant
advice_guidance,تنجم تقلي علاش المريض النفسي ساعات تجيه دوخة كي يقوم فجأة؟,برشا دوايات نفسية تعمل هبوط وقتي في ضغط الدم كي الواحد يغير وضعيتو. ينصحو المريض بش يقوم بالسياسة بش ما يدوخش.,question_variant
general_knowledge,تنجم تقلي كيفاش المريض يواجه الأفكار السوداوية في الليل؟,لازم يحاول ما يقعدش وحدو في الظلام ويخمم. قراءة القرآن ولا الاستماع لحاجة تهدي تنقص من هجمة الأفكار هذي.,question_variant
general_knowledge,تنجم تقلي علاش مريض الذهان ساعات يلبس حوايج مش ماشية مع الطقس؟,هذا راجع لاضطراب الإدراك والارتباك اللي صاير في مخو. المريض ما عادش يفرق بين السخانة والبرد بطريقة منطقية.,question_variant
general_knowledge,تنجم تقلي شنوة دور الروتين اليومي في تحسين حالة المريض؟,النظام يعطي إحساس بالأمان. كي المريض يعرف وقت ماكلتو، ونومو، وعبادتو، مخو يرتاح من التشتت.,question_variant
advice_guidance,تنجم تقلي شنوة مفعول المهدئات (كيما الزنكس) على المدى الطويل؟,المهدئات باهية للحالات الاستعجالية، أما إذا طوّل فيها المريض برشا تنجم تعمل تعود (إدمان). لازم تتخاد بحذر كبير.,question_variant
general_knowledge,تنجم تقلي كيفاش نتعاملو مع مريض يبكي من غير سبب واضح؟,لازمنا نقعدو بجنبو ونحسسوه اللي احنا معاه. البكاء ساعات يكون تفريغ لشحنة نفسية مكبوتة داخلة في حالة الاكتئاب.,question_variant
general_knowledge,تنجم تقلي علاش المريض يحس روحو منبوذ من المجتمع؟,بسبب 'الوصمة' اللي لصقت في الأمراض النفسية. الناس ساعات تخاف من المريض خاطر ما تفهمش طبيعة مرضو.,question_variant
advice_guidance,تنجم تقلي شنوة الفرق بين دواء الشراب و الكهرب (الحرابش) في المفعول؟,الشراب ساعات يكون امتصاصو أسرع وسهل للناس اللي ما تنجمش تبلع. أما في الأخير الزوز عندهم نفس المادة الفعالة.,question_variant
advice_guidance,تنجم تقلي علاش الطبيب يسأل المريض إذا كان فما شكون مرِيض كيفو في العائلة؟,بش يشوف العامل الوراثي. الأمراض النفسية ساعات تجري في العروق، والمعلومة هذي تعاون في اختيار أحسن دواء.,question_variant
general_knowledge,تنجم تقلي كيفاش نفرقو بين نقص التركيز وبين السحر؟,نقص التركيز عندو أسباب طبية ونفسية واضحة ويتحسن بالدواء والتدريب. الطب النفسي يفسر الحالات هذي بالعلم مش بالحاجات الغيبية.,question_variant
general_knowledge,تنجم تقلي علاش المريض ساعات يولي عنيف وقت النوبة؟,العنف يجي خاطر المريض يحس روحو مهدد ولا خايف من الهلاوس اللي يشوف فيها. هو ردة فعل دفاعية مش قلة تربية.,question_variant
general_knowledge,تنجم تقلي شنوة حكم المريض النفسي اللي يغلط في حق الناس؟,قانوناً وشرعاً، المريض اللي فاقد للأهلية والإدراك ما يتحاسبش نفس حساب الشخص السليم. أما لازم حمايتو وحماية الناس منو.,question_variant
general_knowledge,تنجم تقلي كيفاش نتعاملو مع مريض يتهم عائلتو بأنهم مبدلين (مش هوما)؟,هذي متلازمة نادرة تجي في حالات الذهان. لازم الصبر وعدم الجدال العنيف، والمتابعة مع الطبيب بش تنقص الأوهام هذي.,question_variant
general_knowledge,تنجم تقلي علاش مريض الذهان ساعات يضحك في جنازة ولا يبكي في فرح؟,هذا يتسمى 'تبلد الوجدان' ولا مشاعر مش متطابقة مع الموقف. المريض مخو ما عادش يربط الإحساس بالواقع اللي داير بيه.,question_variant
general_knowledge,تنجم تقلي كيفاش الاستغفار والذكر يحسنو الحالة النفسية؟,الذكر يعطي طمأنينة للقلب ويهدي الروح. هو نوع من التأمل الروحي اللي ينقص من حدة القلق والتوتر.,question_variant
general_knowledge,تنجم تقلي شنوة نعملو كي المريض يولي يصرف في فلوسو بطريقة غريبة؟,هذي تنجم تكون علامة على نوبة 'هوس'. المريض يحس روحو غني وقادر على كل شي، ولازم العائلة تتدخل بش تحمي أملاكو.,question_variant
general_knowledge,تنجم تقلي علاش المريض النفسي يولي يهمل في نظافتو الشخصية؟,خاطر المرض يسرق منو الطاقة والإرادة. يولي أبسط فعل كيما الدوش يظهرلو جبل وما ينجمش يعملو.,question_variant
general_knowledge,تنجم تقلي كيفاش الصدمة النفسية تعمل ذهان؟,ساعات الصدمة تكون قوية برشا لدرجة أنو المخ 'يهرب' من الواقع ويدخل في هلاوس بش يحمي روحو.,question_variant
advice_guidance,تنجم تقلي شنوة الخطر كي الواحد يخلط دواء النفسية مع الكحول؟,الخلط هذا خطر برشا وينجم يعمل هبوط حاد في التنفس ولا غيبوبة. الكحول يفسد مفعول الدواء تماماً.,question_variant
general_knowledge,تنجم تقلي علاش المريض ساعات يعاود نفس الكلام برشا مرات؟,هذا راجع لتكرار الأفكار في مخو ولا عدم قدرتو على التركيز في اللي قالو. هي علامة على تشتت الذهن.,question_variant
general_knowledge,تنجم تقلي كيفاش نتعاملو مع مريض يرفض يخرج مالدار جملة؟,نحاولوا نعرفو السبب، هل هو خوف (رهاب) ولا خسارة رغبة. ونبداو معاه بخطوات قصيرة برشا قدام الباب مثلاً.,question_variant
advice_guidance,تنجم تقلي علاش دواء النفسية ساعات يعمل حرقة في المعدة؟,بعض الأدوية تكون قوية على جدار المعدة. ينصحو بش المريض يشربها بعد الماكلة بش ينقص التعب هذا.,question_variant
advice_guidance,تنجم تقلي شنوة نعملو كي المريض يضيع وصفة الطبيب؟,لازم يتصل بالطبيب فوراً بش يعاودلو الوصفة. ما لازمش المريض يقعد من غير دواء حتى نهار واحد بش ما تصيرش انتكاسة.,question_variant
general_knowledge,تنجم تقلي علاش المريض ساعات يحس اللي فما شكون يبعثلو في رسائل مشفرة في التلفزة؟,هذي تتسمى ضلالات إشارية. المريض يولي يربط بين برامج التلفزة وحياتو الخاصة ويتخيل اللي الكلام موجه ليه هو بالذمة.,question_variant
general_knowledge,تنجم تقلي كيفاش نتعاملو مع مريض يتخيل روحو نبي ولا عندو قوى خارقة؟,هذي تتسمى ضلالات العظمة. ما نسايروهش في كلامو وما ندخلوش معاه في عراك صحيحة. أحسن حاجة هي تشجيعو على شرب دواه بش يرجع للواقع.,question_variant
advice_guidance,تنجم تقلي شنوة تأثير الستريس على مفعول دواء الذهان؟,الستريس القوي يخلي المخ يفرز مواد كيميائية تنقص من نجاعة الدواء. لهذا مهم برشا المريض يعيش في جو هادي ومستقر.,question_variant
advice_guidance,تنجم تقلي علاش دواء النفسية ساعات يعمل ضباب في العينين؟,بعض الأدوية تأثر على عضلات العين وتخلي الرؤية مش واضحة. هذي حالة عادية في البداية وتتحسن بالوقت ولا بتعديل الجرعة.,question_variant
general_knowledge,تنجم تقلي كيفاش نفرقو بين الخجل العادي و الرهاب الاجتماعي؟,الخجل ما يعطلكش على حياتك. أما الرهاب يخليك ترفض تخرج ولا تحكي مع الناس ويجيك ضيق تنفس ورعدة لمجرد التفكير في مقابلة حد.,question_variant
general_knowledge,تنجم تقلي علاش المريض ساعات يخاف من الدوش والماء؟,ينجم يكون بسبب وساوس ولا هلاوس بصرية تخوفو من الماء. ولا ببساطة خاطر المرض سرقلو همتو بش يقوم ينظف روحو.,question_variant
general_knowledge,تنجم تقلي كيفاش المريض يفرغ الطاقة السلبية من غير عنف؟,بالرسم، بالكتيبة، ولا بالسبور. هذي تتسمى طرق 'تسامي' تخرج القلق اللي لداخل بطريقة تنفع المريض وما تضرش غيرو.,question_variant
advice_guidance,تنجم تقلي علاش الطبيب يطلب فحص رسم قلب (ECG) قبل بعض الأدوية؟,خاطر فما أنواع متاع دوايات نفسية تنجم تأثر على دقات القلب. الطبيب يحب يطمن اللي قلب المريض يتحمل الدواء من غير مشاكل.,question_variant
advice_guidance,تنجم تقلي شنوة نعملو كي المريض يتقيأ الدواء مباشرة؟,لازم نعاودو نعطيوه الجرعة ونحكيو مع الطبيب بش يشوفلنا دواء أخف على المعدة ولا يبدل شكل الدواء لـ 'زريقة'.,question_variant
general_knowledge,تنجم تقلي علاش مهم المريض يسامح روحو على اللي عملو وقت المرض؟,خاطر الإحساس بالذنب يهدم النفسية. المريض لازم يعرف اللي هو ما كانش في وعيو وقت اللي غلط، وربي يسامح المعذور.,question_variant
general_knowledge,تنجم تقلي كيفاش نتعاملو مع مريض يرفض ياكل خاطر خايف من السم؟,هذي ضلالات اضطهادية. ينصحو العائلة بش تاكل قدامو من نفس الصحن ولا تخليه هو اللي يختار ماكلتو بش يطمن.,question_variant
advice_guidance,تنجم تقلي شنوة العلاقة بين التدخين ودواء الكلوزابين (Clozapine)؟,الدخان ينقص من نسبة دواء الكلوزابين في الدم. إذا المريض بطل الدخان فجأة ولا زاد فيه، لازم الطبيب يعدل الجرعة فوراً.,question_variant
general_knowledge,تنجم تقلي علاش مريض الذهان ساعات يولي يلم في حاجات تافهة مالشارع؟,هذا اضطراب في السلوك والتقييم. المريض يولي يعطي قيمة لحاجات ما عندهاش قيمة خاطر تفكيرو مش منظم.,question_variant
general_knowledge,تنجم تقلي كيفاش نفرقو بين الجنون و العبقرية؟,العبقري يبدع ويفيد الناس. أما المريض النفسي هو إنسان يتألم ومحتاج مساعدة بش يرجع يعيش حياتو عادي.,question_variant
advice_guidance,تنجم تقلي شنوة مفعول الفيتامينات بجنب دواء الذهان؟,الفيتامينات تقوي البدن وتساعد الجهاز العصبي بش يتحمل العلاج. أما هي تعاون وما تعوضش الدواء الأساسي.,question_variant
general_knowledge,تنجم تقلي علاش المريض ساعات يكره أقرب الناس ليه وقت المرض؟,خاطر الأوهام متاعو تصورهملو كأعداء ولا كأشخاص يتآمروا عليه. هذي مشاعر وقتية تروح كي يبرا المريض.,question_variant
general_knowledge,تنجم تقلي كيفاش نقوي الصحة النفسية متاع العائلة اللي تلهى بالمريض؟,لازمهم وقت راحة لأنفسهم، ولازمهم يفهموا طبيعة المرض بش ما يحسوش بالذنب ولا بالفشل.,question_variant
advice_guidance,تنجم تقلي علاش المريض يحس بروحو فاشل وما عندوش جهد كي يبدا دواء جديد؟,البدن يحتاج وقت بش يتأقلم مع الدواء الجديد. الفشل هذا وقتي ويتحسن بعد جمعتين ولا ثلاثة من بداية العلاج.,question_variant
advice_guidance,تنجم تقلي شنوة نعملو كي دواء الشراب يتكب؟,لازم نشريو غيرو فوراً. تقدير الجرعة بالعين مش صحيح ولازم المقياس (السيرنڨة) بش المريض ياخذ حقو مريكل.,question_variant
general_knowledge,تنجم تقلي كيفاش المريض يتعامل مع نظرات الناس في الحومة؟,لازم يركز على روحو وعلى صحتو. اللي يحبو ويخاف عليه بش يدعمو، واللي يتبع في كلام الناس ما لازمش يأثر عليه.,question_variant
general_knowledge,تنجم تقلي علاش المريض ساعات يولي يخبي دواه وما يشربوش؟,خاطر يحس روحو بري، ولا يكره الأعراض الجانبية. هنا لازم العائلة تراقب الشرب بالسياسة وبلا مشاكل.,question_variant
general_knowledge,تنجم تقلي كيفاش العمل التطوعي يحسن حالة المريض؟,يعطيه إحساس اللي هو إنسان نافع وعندو قيمة في المجتمع. وهذا يرفع المورال برشا ويسرع في الشفاء.,question_variant
general_knowledge,تنجم تقلي علاش المريض ساعات يولي يسهر للصباح ويرقد بالنهار؟,هذا اضطراب في الساعة البيولوجية. تنظيم النوم هو أول خطوة في طريق العلاج بش المخ يرجع يخدم مريكل.,question_variant
general_knowledge,تنجم تقلي كيفاش المريض يحس بـ الأمان وسط عائلتو؟,بالتفاهم، واللين، وعدم توجيه لوم مستمر ليه. الجو الهادي في الدار هو 'نص الدواء'.,question_variant
advice_guidance,تنجم تقلي شنوة هي الانتكاسة وكيفاش نمنعوها؟,الانتكاسة هي رجوع الأعراض بقوة. نمنعوها بالالتزام بالدواء، النوم المنظم، والابتعاد عن الستريس والمخدرات.,question_variant
general_knowledge,تنجم تقلي شنوة هو الشيء اللي تنجم تشوفه في دقيقة مرة وحدة، وفي الساعة زوز مرات، أما عمرك ما تشوفه في قرن كامل (100 سنة)؟,حرف السن (موجود مرة في كلمة 'دقيقة'، زوز في 'ساعة'، ومش موجود في 'قرن'),question_variant
general_knowledge,تنجم تقلي شنوة هو الشيء اللي يتولد كبير برشة وطويل، ومع مرور الوقت وكل ما يقدم في العمر ويخدم أكثر، يولي يصغر ويقصر لين يختفي تماماً وما عادش نلقاو له أثر؟,الشمعة (ولا قلم الرصاص),question_variant
general_knowledge,تنجم تقلي شنوة هو العدد اللي إذا كان تضربه في أي عدد آخر موجود في الدنيا، ديما تقعد النتيجة هي بيدها وما تتبدلش مهما كان كبر العدد هذاكة؟,الصفر (0),question_variant
general_knowledge,تنجم تقلي شنوة هو الشيء اللي يكسر الحيط ويمشي بلاش ساقين، ويبكي بلاش عينين، ويحفر القاع وهو ميت، وإذا كان غاب على الناس نهار واحد يوليوا يلوجوا عليه ويطلبوا فيه؟,المطر,question_variant
general_knowledge,تنجم تقلي شنوة هو الشيء اللي ينجم يهز دار كاملة فوق ظهره، ويدور بيها الدنيا الكل، أما عمره ما ينجم يهز حتى حبة رمل صغيرة؟,الحلزون (الببوشة).,question_variant
general_knowledge,تنجم تقلي شنوة هو الشيء اللي ينجم يحكي بكل لغات العالم، ويعاود الكلام اللي تقولهوله بالضبط، أما عمره ما قرا في مدرسة ولا تعلم حرف واحد، وإذا كان تسكت هو زادة يسكت وما عادش تسمع منه حتى كلمة؟,الصدى (صدى الصوت).,question_variant
general_knowledge,تنجم تقلي شنوة الفرق بين عقد SIVP وعقد CDD؟,الـ SIVP هو عقد إعداد للحياة المهنية، يعني تربص موش عقد شغل حقيقي، والدولة تعاون في الخلاص. أما الـ CDD هو عقد شغل محدد المدة، تولي فيه خدام رسمي وتتمتع بحقوقك كاملة والـ CNSS واجبة فيه.,question_variant
general_knowledge,تنجم تقلي شنوة هو السميغ (SMIG) توا في تونس؟,السميغ هو الأجر الأدنى المضمون لمختلف المهن، ويتبدل بقرار من الحكومة. فمة سميغ متاع 48 ساعة وسميغ متاع 40 ساعة، وما يلزم حتى حد يخلص أقل منهم.,question_variant
general_knowledge,تنجم تقلي شنوة يعمل تفقد الشغل (Inspecteur de travail)؟,متفقد الشغل هو اللي يراقب تطبيق القانون في الشركات. ينجم يعمل صلح بينك وبين العرف، وينجم يعمل زيارات فجئية باش يشوف شكون يخدم من غير أوراق ولا في ظروف خايبة.,question_variant
general_knowledge,تنجم تقلي شنوة هي المنحة متاع الطرد (Indemnité de licenciement)؟,هي منحة ياخذها الخدام اللي تطرد لسبب غير الخطأ الفادح. تتحسب عادة بـأجر يوم مخلص على كل شهر خدمة، وما تفوتش خلاص 3 شهور، إلا إذا فمة اتفاقية تعطي أكثر.,question_variant
general_knowledge,تنجم تقلي شنوة معناها خطأ فادح (Faute grave)؟,هي غلطة كبيرة تخلي الخدمة مستحيلة، كيما السرقة، السكر في الخدمة، ولا العنف. في الحالة هذه، العرف ينجم يطرد الخدام فوراً من غير منحة طرد.,question_variant
general_knowledge,تنجم تقلي شنوة يصير إذا الشركة تبدل صاحبها؟,العقود تتعدى بصفة آلية للمالك الجديد. حقوقك وقدميتك (Ancienneté) يبقوا محفوظين وما يتبدل فيهم شيء.,question_variant
general_knowledge,تنجم تقلي كيفاش نعرف الاتفاقية المشتركة (Convention collective) متاعي؟,تنجم تسأل في إدارة الموارد البشرية، ولا تلوج في الرائد الرسمي حسب نشاط الشركة (مثلاً: نسيج، تجارة، مقاولات...).,question_variant
general_knowledge,تنجم تقلي شنوة هو مجلس التأديب (Conseil de discipline)؟,هو اجتماع يصير كي الخدام يعمل غلطة. لازم يستدعاوه قبل بمدة، وعندو الحق يدافع على روحو ويجيب معاه شكون يمثله (كيما نقابي) باش يضمن محاكمة عادلة.,question_variant
general_knowledge,تنجم تقلي شنوة شهادة الشغل (Certificat de travail)؟,هي ورقة يعطيهالك العرف كي تخرج من الخدمة، يكتب فيها وقتاش بدأت ووقتاش وفيت وشنوة كنت تخدم. واجبة بالقانون.,question_variant
general_knowledge,تنجم تقلي شنوة هي منحة السكن؟,هي منحة موش عامة، موجودة في قطاعات معينة ولا للإطارات اللي يسكنوا بعيد على مقر عملهم، وتتحدد بالاتفاق.,question_variant
general_knowledge,تنجم تقلي شنوة الفرق بين نوم كومرسيال و ماركة؟,الـ 'نوم كومرسيال' هو اسم الشركة في سجل التجارة، أما 'الماركة' هي العلامة اللي تبيع بيها السلعة واللي الناس تعرفها بيها.,question_variant
advice_guidance,تنجم تقلي كيفاش نقيد غناية في الأوتداف؟,تعمر مطلب، تحط نسخة مالخدمة متاعك، وتخلص معلوم صغير. تعطيك بعد 'أتيستاسيون دو ديبو'.,question_variant
advice_guidance,تنجم تقلي كيفاش نوري اللي أنا مولى الغناية كان تخطفت؟,الـ 'أتيستاسيون دو ديبو' متاع الأوتداف هي أقوى دليل. تنجم زادة تبعث 'لتر ريكوماندي' لروحك وتخليها مسكرة.,question_variant
general_knowledge,تنجم تقلي شنوة الفرق بين الصداق المسمّى والصداق موخّر؟,الصداق هو حق للمرا. 'المسمى' هو اللي يتكتب في الكونترا ويتم دفعه وقت الصداق، و'الموخر' هو اللي يتفقوا باش يتدفع بعد مدة ولا في حالة طلاق لا قدر الله.,question_variant
general_knowledge,تنجم تقلي شنوة يصير لو كان الراجل ما يخلصش النفقة؟,عدم خلاص النفقة يتسمى جريمة 'إهمال عيال' ويقدر يوصل للحبس. الصندوق الوطني للضمان الاجتماعي ينجم يخلص في بلاصتو وبعد يرجع عليه.,question_variant
general_knowledge,تنجم تقلي شنوة هي برشة المرا بعد الطلاق؟,العدة هي فترة لازم تصبر فيها المرا قبل ما تعاود تعرس، ومدتها 3 شهور (ولا 3 قروء) باش يتأكدوا اللي ما فمش حبل.,question_variant
general_knowledge,تنجم تقلي شنوة الجراية العمرية في الطلاق؟,هي مبلغ مالي يدفعه المطلق لطليقته كل شهر كتعويض على الضرر المادي اللي لحقها جراء الطلاق، وتقعد تخلصها طول عمرها ولا حتى تعاود تعرس.,question_variant
general_knowledge,تنجم تقلي شنوة معناها الولاية على الصغير؟,الولاية هي السلطة القانونية لاتخاذ القرارات المهمة للصغير (قراية، صحة، أوراق). في تونس الولاية للأب، لكن الأم تنجم تاخذها في حالات معينة.,question_variant
general_knowledge,تنجم تقلي شنوة هو النشوز في القانون التونسي؟,مفهوم 'النشوز' (خروج المرا من دارها) تنحى من القانون التونسي. توة العلاقة مبنية على المودة والرحمة والتعاون بين الزوجين.,question_variant
general_knowledge,تنجم تقلي شنوة الصلح في قضايا الطلاق؟,القاضي لازم يعمل جلسات صلحية (وحدة ولا أكثر) يحاول فيها يقرب وجهات النظر بين الزوجين باش يمنع الطلاق، وهي مرحلة إجبارية.,question_variant
general_knowledge,تنجم تقلي شنوة حقوق الصغير اللي تولد لبرا من إطار الزواج؟,عنده الحق في 'اللقب' (لقب بوه إذا استعرف بيه ولا بقرار محكمة عبر تحليل DNA) وعنده الحق في النفقة، لكن الميراث فيه تفاصيل قانونية دقيقة.,question_variant
general_knowledge,تنجم تقلي شنوة الفرق بين بطلان الزواج والطلاق؟,البطلان يعني العرس من أصله ما كانش صحيح (مثلا عرس من غير شهود ولا تعدد زوجات)، أما الطلاق هو إنهاء لعلاقة كانت صحيحة وقانونية.,question_variant
general_knowledge,تنجم تقلي كيفاش نثبت الضرر باش نطلق؟,الضرر يتثبت بكل الوسائل: شهادة طبية (في حالة الضرب)، محاضر بوليس، شهود، ولا حتى ميساجات وتصاور تثبت الخيانة ولا الإهانة.,question_variant
general_knowledge,تنجم تقلي شنوة حكاية منحة السكنى للمطلقة؟,إذا الأم عندها الحضان وما فمش دار ملك، الأب يلزمه يخلص معلوم كراء دار تليق بمستوى الصغار، وهذه تتسمى منحة سكنى.,question_variant
general_knowledge,تنجم تقلي شنوة صندوق النفقة؟,هو صندوق تابع للضمان الاجتماعي، يعاون المطلقات اللي رجالتهم ما حبوش يخلصوا النفقة. الصندوق يخلصهم وبعد هو يتبع الراجل قانونيا.,question_variant
general_knowledge,تنجم تقلي شنوة هي شهادة العزوبية؟,هي ورقة تخرجها من البلدية تثبت اللي أنت مش معرس توة، وهي لازمة باش تنجم تكتب كونترا عرس جديد.,question_variant
general_knowledge,تنجم تقلي شنوة معناها إسقاط حق الحضانة؟,هي مسطرة قانونية وقت اللي الطرف اللي عنده الصغير يولي مش أهل للحضانة (سلوك خايب، إهمال، مرض مزمن)، وقتها يتعدى الصغير للي بعده في الترتيب.,question_variant
general_knowledge,تنجم تقلي شنوة يصير في المتاع (أثاث الدار) وقت الطلاق؟,المتاع اللي جابته المرا (الجهار) يقعد ملكها، والحاجات اللي شراها الراجل تقعد له، إلا إذا فمة فواتير تثبت الاشتراك ولا تفاهموا على غير ذلك.,question_variant
general_knowledge,تنجم تقلي شنوة هو التنزيل في الميراث؟,التنزيل هو كي الجد يوصي لأحفاده (اللي بوهم توفى قبله) بمناب بوهم من الورثة، بشرط ما يفوتش ثلث الورثة.,question_variant
general_knowledge,تنجم تقلي شنوة منحة العياد وكسوة العيد للصغار؟,هي مبالغ إضافية يحكم بها القاضي بخلاف النفقة الشهرية، باش تعاون الأم في مصاريف لبسة العيد ومستلزمات الصغار في المناسبات.,question_variant
general_knowledge,تنجم تقلي شنوة يصير في الهدايا متاع الخطبة إذا بطلنا؟,المتعارف عليه قانونيا إن الهدايا ترجع لصاحبها إذا كان الفسخ من طرف المخطوبة، إلا إذا فمة استهلاك للهدايا ولا تفاهموا ودياً.,question_variant
general_knowledge,تنجم تقلي شنوة هي نفقة الإهمال؟,هي النفقة اللي يخلصها الراجل على فترة فاتت كان هامل فيها مرته وصغاره وما صرفش عليهم، وتتحسب من نهار اللي بطل فيه الصرف.,question_variant
general_knowledge,تنجم تقلي شنوة حق الاستصحاب؟,هو حق الطرف اللي ما عندوش الحضانة إنه يهز الصغير يبات عنده في الدار في أيام معينة (ويكاند، عطلة) مش فقط يشوفو في الشارع.,question_variant
general_knowledge,تنجم تقلي شنوة هي الغرامة في طلاق الضرر؟,هي مبلغ مالي (تعويض) يحكم بيه القاضي للطرف المتضرر، وتتحسب حسب شدة الضرر والمستوى المادي للزوجين.,question_variant
general_knowledge,تنجم تقلي شنوة متاع البيت اللي ما يتمسش في العقلة؟,إذا فمة عقلة على خاطر دين، القانون يحمي الحاجات الأساسية (فراش، ماعون ماكلة، لبسة) وما يتفكوش.,question_variant
general_knowledge,تنجم تقلي شنوة يصير لو كان الصداق ما تدفعش؟,إذا الصداق المسمى في العقد ما تدفعش، يقعد 'دين' في رقبة الراجل، والمرا تنجم تطالب بيه في أي وقت ولا يتجبد من الورثة إذا توفى.,question_variant
general_knowledge,تنجم تقلي شنية الجراية العمرية؟ وهل هي حق لكل مرة تطلق؟,الجراية العمرية هي مبلغ مالي يدفعه الراجل لطليقتو كل شهر كتعويض على الضرر المادي اللي صارلها جراء الطلاق (إذا كان هو اللي طلب الإنشاء ولا هو الغالط). تخلصها المرة لين تموت ولا تعرس من جديد.,question_variant
general_knowledge,تنجم تقلي شنية الفرق بين طلاق التراضي وطلاق الضرر؟,طلاق التراضي يعني الزوز متفاهمين على كل شيء (النفقة، الحضانة..). طلاق الضرر هو كي واحد يشكي بالآخر خاطر عمل حاجة خايبة (ضرب، خيانة، هجر)، ولازم يثبت الضرر هذا بالشهود ولا الوثائق.,question_variant
general_knowledge,تنجم تقلي شنية الفرق بين التبني و الكفالة؟,التبني يخلي الصغير يولي ولدك قانونا (لقب وورثة). الكفالة هي إنك تصرف عليه وتربيه وتسكنو عندك بلاش ما ياخذ لقبك ولا يورث منك.,question_variant
general_knowledge,تنجم تقلي شنية عقوبة الراجل اللي يطلق مرته لبرا من المحكمة (طلاق شفوي)؟,في تونس، الطلاق ما يتسمى طلاق كان قدام القاضي. الطلاق 'بالفم' ما عنده حتى قيمة قانونية، والزوجين يقعدوا معرسين قدام القانون لين يخرج حكم رسمي.,question_variant
general_knowledge,تنجم تقلي شنية الأوراق اللازمة للأجنبي باش يعرس بتونسية في تونس؟,يستحق شهادة عزوبية (ولا طلاق)، شهادة ميلاد أصلية، شهادة في عدم ممانعة من سفارة بلاده، والفحص الطبي التونسي.,question_variant
general_knowledge,تنجم تقلي شنية عقوبة اللي يهمل عياله وما يخلصش النفقة لأكثر من شهر؟,تتسمى جنحة 'إهمال عيال' وعقوبتها الحبس من شهر لستة شهور وتخطئة مالية، وما يسقط الحق إلا بالدفع.,question_variant
general_knowledge,تنجم تقلي شنوة هو طلاق بالتراضي؟,هو وقت اللي الراجل والمرا يتفاهموا الزوز على الطلاق وعلى كل تفاصيله (نفقة، حضانة، سكن). المحكمة تصادق على الاتفاق متاعهم ويتحكم بالطلاق في جلسة وحدة عادة.,question_variant
general_knowledge,تنجم تقلي شنوة الفرق بين كونترا بيع مسجل وغير مسجل في القباضة؟,التسجيل في القباضة يعطي 'تاريخ ثابت' للكونترا ويحميك تجاه الغير. في العقارات، التسجيل في دفتر الخانة (الملكية العقارية) هو اللي يخليك مالك رسمي قدام القانون.,question_variant
general_knowledge,تنجم تقلي شنوة معناها العدة للمرا في تونس؟,العدة هي فترة تقعد فيها المرا المطلقة ولا الأرملة من غير عرس. للمطلقة هي 3 شهور (ولا 3 قروء)، وللأرملة 4 شهور و10 أيام. الغاية منها هي التأكد من عدم وجود حمل.,question_variant
general_knowledge,تنجم تقلي كيفاش نلغي كونترا كراء قبل وقتو؟,لازم ترجع لشروط الكونترا. عادة فمة 'تنبيه' (Préavis) لازم تبعثه عدل منفذ قبل بشهر ولا ثلاث شهور. إذا ما فمش تفاهم، تنجم تخسر العربون ولا تخلص شهور الكراء الباقية.,question_variant
